Code_geo,commune_name,resultat_election_prec,G_prec,C_prec,D_prec,ED_prec,residence_secondaire,pop_age_0_14_today,pop_age_15_64_today,pop_age_65plus_today,diploma_bac_today,diploma_sup_today,revenus_median_today,criminalite_prec,surface_agri_prec,chomage_rate_prec,proba_C,proba_ED,proba_G,proba_D,prediction
1029,Beaupont,ED,54.0,112.0,36.0,159.0,6.240297790040242,121.956906008513,468.038220787969,127.004873203518,40.06369161278703,21.347549470386927,21350.0,14361.0,1018.63,50.0,0.18107346123194593,0.7432503991693027,0.07567613959875119,0.0,ED
1030,Beauregard,ED,92.0,136.0,38.0,161.0,1.8062276205941856,151.514815220642,538.8062654581531,135.678919321206,44.74462838510889,23.485253561220286,24240.0,14361.0,,65.0,0.2039799784377956,0.7204912336007383,0.07552878796146606,0.0,ED
1031,Bellignat,ED,350.0,400.0,85.0,457.0,1.573660934291907,623.65395832236,2216.1762016152416,741.169840062398,40.32346934118777,23.11035982168456,20550.0,14361.0,,330.0,0.1905924056474014,0.704061853425875,0.1053457409267235,0.0,ED
1032,Béligneux,ED,365.0,465.0,103.0,625.0,1.4068770610656447,842.783088660498,2107.886038242228,533.330873097274,55.58356379335662,32.56846088574182,23060.0,14361.0,291.99,220.0,0.4028140173054658,0.4804666392976678,0.11671934339686629,0.0,ED
1033,Bellegarde-sur-Valserine,G,2079.0,1885.0,450.0,2035.0,2.8957057082918656,3057.086021060549,10340.451785053016,2764.4621938864348,43.98631888868052,26.17043403107988,,14361.0,1509.78,,0.21826652785554604,0.139659040197894,0.6420744319465602,0.0,G
1034,Belley,ED,1187.0,1347.0,328.0,1379.0,3.0245387102910404,1529.0,5303.0,2438.0,41.642063826796,24.7574862927035,21180.0,14361.0,642.57,720.0,0.21969391739599725,0.6021096075417075,0.17819647506229536,0.0,ED
1035,Belleydoux,C,60.0,69.0,27.0,60.0,29.897658005297743,52.1752035465906,195.0856891542382,58.7391072991712,53.90159389803617,35.83893854146935,26160.0,14361.0,294.1,15.0,0.44921887950645667,0.21511929845061975,0.3356618220429236,0.0,C
1036,Belmont-Luthézieu,C,238.0,298.0,89.0,246.0,31.739572736520856,211.0,757.0,382.0,56.44859813084112,35.700934579439256,,14361.0,1852.45,80.0,0.4441055310358915,0.15028756047675892,0.40560690848734937,0.0,C
1037,Bénonces,ED,38.0,51.0,26.0,64.0,19.680851063829788,55.0,191.0,65.0,51.45228215767634,29.04564315352697,21770.0,14361.0,604.19,20.0,0.2125676860423935,0.2045518545121407,0.5828804594454656,0.0,G
1038,Bény,C,102.0,175.0,57.0,164.0,4.878048780487805,135.0,465.0,169.0,49.391304347826086,29.043478260869566,24250.0,14361.0,895.64,35.0,0.33498057818296234,0.5637294676957656,0.10128995412127201,0.0,ED
1039,Béon,ED,63.0,90.0,19.0,93.0,,,,,,,22130.0,14361.0,,,0.26227715272706553,0.2539105260498001,0.48381232122313433,0.0,G
1040,Béréziat,ED,51.0,100.0,17.0,118.0,4.563702421262607,98.7151108528224,306.3143553124977,75.9705338346788,44.45428153515476,21.19721048305507,23440.0,14361.0,1055.22,10.0,0.20295580144991948,0.7214443058588118,0.07559989269126877,0.0,ED
1041,Bettant,ED,123.0,136.0,25.0,145.0,3.168983193118798,133.76585268786,480.77623285541193,147.457914456727,51.03968156731693,34.285638649102815,25150.0,14361.0,0.0,60.0,0.4044390745794119,0.4787412442344879,0.11681968118610025,0.0,ED
1042,Bey,C,42.0,90.0,15.0,57.0,2.8368794326241136,53.0,184.0,53.0,50.69124423963134,28.11059907834101,25520.0,14361.0,255.67,5.0,0.3677027132763921,0.5205597560865305,0.11173753063707766,0.0,ED
1043,Beynost,C,626.0,1220.0,201.0,844.0,1.1723735668245714,946.498625335773,3067.6481046426734,921.853270021534,59.08129907030245,42.50394567372399,28730.0,14361.0,755.38,315.0,0.8816589638875513,0.1062422807682567,0.012098755344192113,0.0,C
1044,Billiat,ED,82.0,91.0,23.0,127.0,7.781970245024818,141.100460895767,406.50558421625897,121.393954887974,50.23867954314052,30.399415032332644,28550.0,14361.0,700.0,50.0,0.34147799193781336,0.5829176618989222,0.07560434616326422,0.0,ED
1045,Birieux,ED,13.0,61.0,10.0,87.0,7.760588426404247,58.9762621477605,182.6505286960902,38.3732091561493,61.84656161091999,40.91501636743037,28180.0,14361.0,690.87,10.0,0.4617404265942922,0.4466961472737537,0.09156342613195426,0.0,C
1046,Biziat,ED,74.0,178.0,36.0,223.0,3.0992628317328608,183.750501111668,576.608642810256,136.640856078077,49.52695814136721,27.78058882690893,24260.0,14361.0,1283.95,45.0,0.32069738132533926,0.5903514989166161,0.08895111975804455,0.0,ED
1047,Blyes,ED,120.0,228.0,54.0,296.0,2.549664607611375,325.153379687738,900.202480523455,125.644139788807,61.22613264830608,39.76623031885103,27110.0,14361.0,387.97,70.0,0.7100030648927903,0.2602746396859257,0.02972229542128396,0.0,C
1049,La Boisse,C,416.0,651.0,125.0,611.0,1.1809643118185715,732.874210213182,2130.536569486409,537.589220300409,51.763845244908026,33.955352868332184,26780.0,14361.0,390.54,190.0,0.4880829793292037,0.46126907735783007,0.050647943312966154,0.0,C
1050,Boissey,ED,34.0,64.0,16.0,91.0,9.370803546055969,105.332360364307,235.7050272222004,48.9626124134927,43.10635828916272,18.800162631765826,23180.0,14361.0,710.55,15.0,0.19670819269202575,0.7098554323255332,0.09343637498244128,0.0,ED
1051,Bolozon,G,25.0,14.0,4.0,22.0,35.59449335629458,17.3009708737864,55.747572815534,25.9514563106796,51.21951219512199,29.26829268292688,,14361.0,,10.0,0.22041595080268553,0.18866420611985799,0.5909198430774563,0.0,G
1052,Bouligneux,ED,26.0,80.0,22.0,97.0,5.980282602261546,54.1700251757438,184.42882244573337,84.4011523785228,55.07028018704735,35.77556740020798,27630.0,14361.0,857.54,5.0,0.4286260395062213,0.48838427424561204,0.08298968624816676,0.0,ED
1053,Bourg-en-Bresse,C,5057.0,5745.0,1165.0,4025.0,2.377600081823763,6825.733349613748,25629.08075225209,9610.18589813415,46.027566684124295,28.594957830584715,20210.0,14361.0,277.2,,0.35737666354210146,0.0728628582277016,0.5697604782301969,0.0,G
1054,Bourg-Saint-Christophe,ED,187.0,311.0,67.0,339.0,1.464143117606404,352.12909691569,976.3715940208888,211.499309063421,64.37837894890542,43.73119982076812,27320.0,14361.0,526.53,55.0,0.7677129787999527,0.21139809099674942,0.02088893020329779,0.0,C
1056,Boyeux-Saint-Jérôme,ED,56.0,75.0,29.0,99.0,21.5216791993848,71.9548130518123,202.2087341910037,87.836452757184,52.22965698286789,32.74996981382552,21640.0,14361.0,371.22,15.0,0.20884428654471318,0.18017699008105834,0.6109787233742285,0.0,G
1057,Boz,ED,75.0,89.0,18.0,128.0,5.57725278989025,111.170709283413,314.176749841506,83.652540875081,42.03407770589011,24.97671676778025,24300.0,14361.0,432.04,35.0,0.2130283721158337,0.7060920925269686,0.08087953535719777,0.0,ED
1058,Brégnier-Cordon,ED,128.0,159.0,30.0,162.0,6.779219099305125,154.098223889964,481.3183704224449,176.58340568759,46.44089678819215,24.747956486233363,23420.0,14361.0,4.47,55.0,0.22886376794129348,0.6433965215409269,0.12773971051777985,0.0,ED
1059,Brénaz,,,,,,,,,,,,,14361.0,,,0.28011021151213555,0.265946944062941,0.45394284442492355,0.0,G
1060,Brénod,C,72.0,148.0,29.0,102.0,24.81207328147171,90.3327603206096,311.06777925980134,145.599460419589,50.46338143821918,31.60206785049544,24970.0,14361.0,555.54,25.0,0.3473039387288726,0.3563379617162177,0.29635809955490994,0.0,ED
1061,Brens,ED,156.0,255.0,71.0,277.0,6.550672994674442,186.955978229951,686.647107201261,243.396914568788,47.645583195836615,26.42848605558224,25110.0,14361.0,474.68,50.0,0.29549121339661016,0.6280413702218283,0.07646741638156157,0.0,ED
1062,Bressolles,C,95.0,269.0,60.0,162.0,2.7077622137408923,209.265497755897,624.885746790107,168.848755453996,65.04346445017696,45.73962941092616,28710.0,14361.0,395.7,60.0,0.8305823198085613,0.14803146106938847,0.021386219122050392,0.0,C
1063,Brion,C,61.0,121.0,31.0,118.0,1.3986013986013983,100.0,339.0,152.0,46.04966139954853,27.99097065462754,25400.0,14361.0,7.4,35.0,0.3290302626508856,0.588829562703208,0.08214017464590645,0.0,ED
1064,Briord,ED,119.0,137.0,35.0,302.0,7.862574354605785,241.290910238997,736.421827757709,124.287262003294,36.78526331683047,18.866435363028973,23440.0,14361.0,315.14,60.0,0.18286497820046288,0.7401081233788024,0.0770268984207345,0.0,ED
1065,Buellas,C,205.0,466.0,96.0,394.0,1.0063648074557774,354.36170932576,1137.209206429484,392.429084244756,54.17011877483786,34.43608531472741,26810.0,14361.0,859.26,95.0,0.4858812786584955,0.46839631203976817,0.04572240930173639,0.0,C
1066,La Burbanche,G,25.0,17.0,6.0,23.0,54.04286324219696,19.6179775280899,61.03370786516871,16.3483146067416,33.84615384615384,21.538461538461537,,14361.0,193.12,10.0,0.29756679621124676,0.3589491419333522,0.343484061855401,0.0,ED
1067,Ceignes,ED,27.0,56.0,13.0,63.0,8.464838221456473,50.1503686984257,188.9369635404272,23.9126677611482,44.86642004298686,31.42425863515853,25900.0,14361.0,150.13,15.0,0.3239985716613707,0.5451273962209837,0.13087403211764564,0.0,ED
1068,Cerdon,ED,79.0,97.0,42.0,203.0,12.037653484490512,116.928076139881,456.369766083368,181.702157776751,39.19921767614396,22.32917089030079,21410.0,14361.0,56.8,55.0,0.20151488300721165,0.6791025969393882,0.11938252005340026,0.0,ED
1069,Certines,ED,196.0,290.0,73.0,357.0,1.6016647781885982,281.416987218648,948.676348826936,287.906663954416,52.11336271144685,32.60961769880845,25570.0,14361.0,646.27,90.0,0.35831443578284505,0.5720343935345346,0.06965117068262028,0.0,ED
1071,Cessy,C,389.0,1046.0,206.0,563.0,4.390914922731636,1253.25435632734,3737.4359340002848,579.309709672375,67.82092558208662,50.80558624403941,42540.0,14361.0,270.71,370.0,0.9292485167808696,0.060310197374299115,0.010441285844831102,0.0,C
1072,Ceyzériat,C,423.0,743.0,166.0,531.0,2.6528664924256025,605.630172844818,1944.244652227928,756.125174927254,57.166796026094616,38.2161349039588,25320.0,14361.0,70.39,170.0,0.7558798996306603,0.1960613709422496,0.048058729427090136,0.0,C
1073,Ceyzérieu,C,207.0,231.0,43.0,231.0,13.951758564881306,155.66434539906,575.927579086198,296.408075514742,55.89277270544828,34.86739284753344,25250.0,14361.0,443.31,55.0,0.4120858493289154,0.37157123501130057,0.21634291565978395,0.0,C
1074,Chalamont,ED,216.0,425.0,98.0,605.0,2.4166666666666665,509.0,1536.0,499.0,45.02955400322407,25.52391187533584,23720.0,14361.0,2236.57,125.0,0.22851686245019728,0.6878411555321695,0.08364198201763337,0.0,ED
1075,Chaleins,C,149.0,288.0,47.0,277.0,1.3655143380183468,291.512821407718,949.458065404614,195.029113187668,46.82394173999877,27.5826590887543,24890.0,14361.0,1395.95,90.0,0.3087539817818222,0.6292099531014048,0.06203606511677291,0.0,ED
1076,Chaley,ED,21.0,23.0,10.0,29.0,35.350186068033615,9.84496124031008,76.79069767441862,40.3643410852713,33.04347826086952,19.130434782608685,21070.0,14361.0,,10.0,0.37059481744597855,0.431124799497237,0.19828038305678397,0.0,ED
1077,Challes-la-Montagne,ED,24.0,41.0,10.0,43.0,13.86861313868613,34.0,95.0,56.0,53.57142857142857,35.0,24620.0,14361.0,483.85,15.0,0.3152018331750832,0.37017623378004333,0.3146219330448736,0.0,ED
1078,Challex,C,128.0,275.0,53.0,156.0,9.235199376167753,337.670234732659,1004.564628883448,285.765136383893,59.31635333037257,40.07549635744613,44460.0,14361.0,562.39,70.0,0.7968770278906604,0.18091329524418445,0.022209676865154907,0.0,C
1079,Champagne-en-Valromey,C,122.0,144.0,45.0,105.0,15.57771538835285,157.288521845223,406.481444404137,262.230033750641,38.36874445410483,26.541657100438577,22770.0,14361.0,2265.11,35.0,0.32486408999042055,0.38992876260039894,0.2852071474091807,0.0,ED
1080,Champdor-Corcelles,ED,107.0,127.0,32.0,139.0,22.83841551813724,130.319758130701,380.1792780037141,144.500963865585,46.326809996637685,25.849318172834003,23720.0,14361.0,1116.72,30.0,0.3015659045381636,0.3630955488264492,0.3353385466353873,0.0,ED
1081,Champfromier,ED,101.0,133.0,29.0,143.0,13.433351921817865,115.818995367418,441.170726740386,152.010277892195,50.2657426603183,27.788105589539068,27400.0,14361.0,244.58,45.0,0.3304336685399589,0.5205176106667859,0.14904872079325543,0.0,ED
1082,Chanay,ED,76.0,85.0,22.0,93.0,11.424142022383872,136.591507471689,365.3108398609121,93.0976526673979,51.12601630791499,31.23327445307984,27880.0,14361.0,497.4,35.0,0.36035983019405166,0.5229139628357697,0.11672620697017884,0.0,ED
1083,Chaneins,ED,86.0,186.0,46.0,292.0,2.7210884353741496,219.0,674.0,148.0,49.86595174262735,27.882037533512065,25580.0,14361.0,572.44,50.0,0.33276468961772127,0.5924406177749622,0.07479469260731662,0.0,ED
1084,Chanoz-Châtenay,ED,78.0,179.0,52.0,206.0,3.9267653369654014,239.673047837543,557.667940760861,145.659011401596,47.87504076722118,29.47850911095833,24050.0,14361.0,700.32,45.0,0.3035440261349883,0.6034937589331065,0.09296221493190501,0.0,ED
1085,La Chapelle-du-Châtelard,ED,33.0,78.0,20.0,111.0,1.1111111111111112,76.0,245.0,70.0,55.2901023890785,32.42320819112628,26330.0,14361.0,1248.83,15.0,0.375410155968663,0.5588402238670246,0.06574962016431259,0.0,ED
1087,Charix,C,44.0,64.0,15.0,48.0,14.790704993283772,46.0775115015304,175.0631376459466,58.859350852523,56.28509744691458,38.29770937712304,27320.0,14361.0,179.52,10.0,0.4945912487691648,0.24699483208555875,0.25841391914527634,0.0,C
1088,Charnoz-sur-Ain,ED,95.0,182.0,48.0,307.0,6.306799300435195,162.629946227869,630.8519482716249,131.518105500506,61.99119081575024,42.63007763235824,28140.0,14361.0,755.05,55.0,0.7134684622637479,0.24954423105219534,0.03698730668405675,0.0,C
1089,Château-Gaillard,ED,246.0,364.0,92.0,494.0,2.2873753900769604,582.394294996667,1519.863710924014,305.741994079319,47.52079059521405,27.74307972355467,25170.0,14361.0,1155.02,150.0,0.32581104496593755,0.6140920805025337,0.060096874531528496,0.0,ED
1090,Châtenay,ED,39.0,77.0,19.0,81.0,5.32882944263336,75.8078587702654,201.3035323317345,80.8886088980001,47.9375532344477,28.52853523613429,24090.0,14361.0,902.74,15.0,0.31334767263037655,0.5848204521669303,0.10183187520269317,0.0,ED
1091,Châtillon-en-Michaille,,,,,,,,,,,,,14361.0,,,0.28011021151213555,0.265946944062941,0.45394284442492355,0.0,G
1092,Châtillon-la-Palud,ED,241.0,302.0,77.0,391.0,6.319833169619862,353.955646060789,1030.11573556046,290.928618378751,50.54028750946292,30.38313279375075,25470.0,14361.0,313.71,85.0,0.3536917946819001,0.5739954020975478,0.07231280322055192,0.0,ED
1093,Châtillon-sur-Chalaronne,C,440.0,1041.0,254.0,1022.0,2.270042864903969,755.093332375733,2897.583050814047,1501.32361681022,44.59374301646497,26.86043622091271,23430.0,14361.0,901.8,310.0,0.2712731139465574,0.5981759329878957,0.13055095306554684,0.0,ED
1094,Chavannes-sur-Reyssouze,ED,60.0,143.0,34.0,195.0,6.462144387516817,122.913356142723,480.27323604063497,142.813407816641,44.9062746924246,24.02974545262919,23460.0,14361.0,1239.26,50.0,0.20122718100883308,0.7186908644257858,0.08008195456538104,0.0,ED
1095,Nivigne et Suran,ED,135.0,135.0,45.0,164.0,11.704312114989731,135.0,507.0,180.0,48.49445324881141,29.4770206022187,23260.0,14361.0,924.98,80.0,0.29230212447875503,0.5167240677638837,0.19097380775736109,0.0,ED
1096,Chaveyriat,ED,106.0,195.0,45.0,258.0,3.619864741599116,227.520182224261,650.5648510822559,178.914966693483,48.50271458947628,27.97684909183951,23940.0,14361.0,1325.42,55.0,0.30493611889749916,0.6049523260568278,0.09011155504567304,0.0,ED
1097,Chavornay,,,,,,,,,,,,,14361.0,,,0.28011021151213555,0.265946944062941,0.45394284442492355,0.0,G
1098,Chazey-Bons,ED,133.0,198.0,39.0,224.0,6.120227532025887,230.296118277056,685.7828227159071,248.921059007037,43.266946967626765,25.12837675836149,22520.0,14361.0,511.24,75.0,0.1954734719895387,0.7048034545798051,0.09972307343065631,0.0,ED
1099,Chazey-sur-Ain,ED,184.0,339.0,73.0,380.0,3.302318880992124,303.341387853648,1037.034482533036,272.624129613316,52.157033676777786,30.31444111700886,26780.0,14361.0,1485.29,80.0,0.35106523730969114,0.596969085125173,0.05196567756513595,0.0,ED
1100,Cheignieu-la-Balme,ED,23.0,31.0,7.0,37.0,22.914715732493672,17.8625954198473,64.50381679389321,47.6335877862595,39.0909090909092,18.181818181818223,21090.0,20206.0,97.61,5.0,0.3218974451682427,0.4281723238055746,0.24993023102618256,0.0,ED
1101,Chevillard,ED,28.0,35.0,13.0,43.0,12.726041130408886,26.4671052631579,97.0460526315789,25.4868421052632,63.33333333333364,44.16666666666686,26800.0,20206.0,268.12,10.0,0.4436350499623487,0.2948028909537308,0.2615620590839206,0.0,C
1102,Chevroux,ED,70.0,146.0,49.0,249.0,4.300783057310146,192.051756835192,626.0514691586641,162.896774006145,47.71783679460616,25.612417717974907,23750.0,20206.0,1562.99,50.0,0.24468209781596484,0.6636302507573529,0.09168765142668228,0.0,ED
1103,Chevry,C,140.0,362.0,75.0,210.0,3.692806587631016,562.266167270039,1548.559005073175,190.174827656786,62.40262101491824,48.12271970473065,44010.0,20206.0,533.94,105.0,0.9205968292162636,0.06934428603041932,0.010058884753316788,0.0,C
1104,Chézery-Forens,C,73.0,105.0,21.0,84.0,34.5959595959596,73.0,278.0,85.0,55.48961424332344,33.82789317507419,25230.0,20206.0,669.55,40.0,0.3883904360977358,0.25467854866259465,0.3569310152396695,0.0,C
1105,Civrieux,C,189.0,433.0,76.0,426.0,2.6528296019651703,435.935839459228,1304.035481173393,246.028679367379,59.58214881546289,40.59944448259839,28920.0,20206.0,1102.78,100.0,0.8503419611491547,0.13608683254307508,0.013571206307769989,0.0,C
1106,Cize,ED,28.0,33.0,7.0,36.0,14.554535950749218,36.1731843575419,99.72067039106147,39.1061452513966,36.56716417910442,21.64179104477611,23440.0,20206.0,162.91,10.0,0.27861657556001057,0.5398452622732774,0.18153816216671192,0.0,ED
1107,Cleyzieu,ED,23.0,24.0,8.0,35.0,19.607843137254903,31.0,81.0,32.0,51.886792452830186,36.79245283018868,22370.0,20206.0,98.55,5.0,0.15519172289342373,0.10145785586364138,0.7433504212429348,0.0,G
1108,Coligny,ED,160.0,188.0,61.0,300.0,7.8833453654086,223.147200432319,682.8243196626279,388.028479905053,46.345060718447975,26.917168729535323,23750.0,20206.0,494.02,75.0,0.2704322071981733,0.6240054354133632,0.10556235738846348,0.0,ED
1109,Collonges,C,214.0,334.0,73.0,299.0,3.9278526883026577,531.117878839128,1508.951999536925,219.930121623947,52.20866739451257,33.44778025919363,33820.0,20206.0,765.83,140.0,0.4671891168500356,0.48578714136941165,0.04702374178055258,0.0,ED
1110,Colomieu,G,35.0,24.0,7.0,32.0,16.19153058400224,27.3333333333333,101.97435897435898,34.6923076923077,39.83739837398371,24.39024390243901,20800.0,20206.0,65.8,10.0,0.21989026121024668,0.341530807927272,0.4385789308624814,0.0,G
1111,Conand,C,27.0,28.0,3.0,23.0,42.25529483880942,28.8484848484848,78.3030303030304,28.8484848484848,52.04081632653062,24.48979591836737,,20206.0,,10.0,0.23545632034206643,0.2172910422784055,0.5472526373795278,0.0,G
1112,Condamine,ED,49.0,67.0,24.0,97.0,6.117328563449913,109.033123359104,318.5327460184593,49.4341306224367,52.66485420173292,33.314111784844194,,20206.0,113.77,25.0,0.35166025782145,0.49634761445396186,0.15199212772458806,0.0,ED
1113,Condeissiat,C,68.0,190.0,36.0,170.0,2.829001920503131,173.546195165818,507.1078623554549,134.345942478727,47.03059170827592,26.649565971060102,,20206.0,1998.05,50.0,0.274522631742158,0.6318398301181403,0.09363753813970163,0.0,ED
1114,Confort,ED,76.0,109.0,25.0,114.0,9.113856196398991,138.601578971124,354.399259054394,182.999161974483,55.98824145423807,33.18148510779798,30140.0,20206.0,153.13,35.0,0.45549834917295967,0.4608363433271133,0.0836653074999271,0.0,ED
1115,Confrançon,ED,128.0,254.0,57.0,296.0,2.6856240126382307,290.0,884.0,183.0,52.24032586558045,29.124236252545828,24350.0,20206.0,996.56,95.0,0.33292699693007066,0.5887180703939966,0.07835493267593288,0.0,ED
1116,Contrevoz,ED,86.0,97.0,22.0,115.0,17.528387664904617,99.1144008295785,264.53037971181254,125.355219458609,43.34909754054827,21.32060664510874,23210.0,20206.0,446.33,30.0,0.27914658117318897,0.5238626971792896,0.1969907216475214,0.0,ED
1117,Conzieu,ED,20.0,32.0,1.0,35.0,27.10739931314393,44.1059602649007,79.3907284768212,24.5033112582781,48.03921568627447,35.29411764705881,22900.0,20206.0,,10.0,0.17541132654119684,0.13459491417957511,0.6899937592792278,0.0,G
1118,Corbonod,ED,149.0,210.0,52.0,228.0,17.185531021238454,228.640873000826,812.0046455130059,274.354481486168,43.18006671460639,25.33355667956579,27120.0,20206.0,823.86,70.0,0.2896242760429709,0.5452083170101419,0.1651674069468871,0.0,ED
