Code_geo,commune_name,resultat_election_prec,G_prec,C_prec,D_prec,ED_prec,residence_secondaire,pop_age_0_14_today,pop_age_15_64_today,pop_age_65plus_today,diploma_bac_today,diploma_sup_today,revenus_median_today,criminalite_prec,surface_agri_prec,chomage_rate_prec,proba_C,proba_ED,proba_G,proba_D,prediction
7344,Vinzieux,C,75.0,102.0,20.0,99.0,4.78432725691561,121.291835246038,313.2121963575305,85.4959683964315,57.55911374503194,36.44609966981425,25120.0,21622.0,213.89,25.0,0.4,0.6,0.0,0.0,ED
7345,Vion,C,182.0,205.0,37.0,181.0,5.260976412905938,149.622460067799,593.039445322715,189.338094609485,47.05552180767403,24.82380988360252,22190.0,21622.0,186.25,85.0,0.6,0.4,0.0,0.0,C
7346,Viviers,ED,596.0,513.0,119.0,847.0,4.450422085733018,533.897615999567,2140.857776844377,984.244607156055,40.47073844481845,22.695734704381128,21970.0,21622.0,525.86,305.0,0.2,0.8,0.0,0.0,ED
7347,Vocance,ED,108.0,68.0,23.0,149.0,9.066666666666666,111.0,372.0,132.0,37.66519823788546,20.70484581497797,20080.0,21622.0,28.9,40.0,0.2,0.8,0.0,0.0,ED
7348,Vogüé,G,195.0,180.0,43.0,195.0,23.149394347240914,153.0,647.0,235.0,46.05103280680438,26.123936816524907,21210.0,21622.0,79.17,135.0,0.2,0.2,0.6,0.0,G
7349,Voulte-sur-Rhône (La),ED,702.0,675.0,119.0,843.0,1.2173302299657325,732.472786769526,2688.389518436692,1341.137694793782,31.88996887484441,17.250587088234173,,21622.0,135.76,540.0,0.2,0.8,0.0,0.0,ED
15001,Allanche,C,105.0,170.0,47.0,164.0,28.85899832406094,80.2769340128218,390.2226870941392,312.500378893038,36.2934729906918,19.507912808680626,20200.0,3728.0,3494.76,30.0,0.8,0.0,0.2,0.0,C
15002,Alleuze,ED,23.0,58.0,18.0,60.0,34.78493216223288,39.3497757847533,142.2645739910315,43.3856502242152,38.98305084745767,17.51412429378531,20190.0,3728.0,1185.37,15.0,0.4,0.6,0.0,0.0,ED
15003,Ally,C,82.0,134.0,51.0,125.0,27.70166139606108,69.8191201613936,287.00132169218443,239.179558146422,33.889572441061055,17.285765659373496,20980.0,3728.0,2096.22,25.0,0.8,0.2,0.0,0.0,C
15004,Andelat,C,55.0,112.0,15.0,93.0,14.761975562038538,93.7644029423209,286.8081840673938,93.4274129902853,48.29741636356916,23.62402897287134,,3728.0,1708.62,20.0,0.8,0.2,0.0,0.0,C
15005,Anglards-de-Saint-Flour,ED,57.0,69.0,35.0,87.0,11.11111111111111,79.0,252.0,72.0,49.15254237288136,26.440677966101696,22610.0,3728.0,512.45,15.0,0.4,0.6,0.0,0.0,ED
15006,Anglards-de-Salers,C,75.0,209.0,57.0,135.0,36.225158313873166,90.0765435070252,411.2650447017288,222.658411791247,36.37694773477142,16.88223252606209,18700.0,3728.0,3192.35,35.0,1.0,0.0,0.0,0.0,C
15007,Anterrieux,C,7.0,45.0,11.0,26.0,34.14634146341464,22.0,66.0,34.0,44.329896907216494,15.463917525773196,17620.0,3728.0,1620.22,0.0,1.0,0.0,0.0,0.0,C
15008,Antignac,C,44.0,69.0,16.0,58.0,37.5,46.0,153.0,83.0,44.843049327354265,25.112107623318387,20790.0,3728.0,472.06,15.0,0.8,0.2,0.0,0.0,C
15009,Apchon,C,34.0,54.0,22.0,32.0,39.349193043103895,14.9742901025046,102.0038123958839,63.0218975016115,31.09080663763859,14.076266716870215,18940.0,3728.0,913.04,10.0,1.0,0.0,0.0,0.0,C
15010,Arches,C,37.0,53.0,8.0,37.0,31.05178622580512,32.0526315789474,106.8421052631578,64.1052631578948,40.52287581699342,20.915032679738555,20900.0,3728.0,645.32,5.0,0.4,0.6,0.0,0.0,ED
15011,Arnac,C,38.0,58.0,12.0,40.0,48.60748713963474,16.8520710059171,102.165680473373,58.9822485207099,50.67567567567576,25.67567567567573,20320.0,3728.0,955.8,5.0,0.6,0.4,0.0,0.0,C
15012,Arpajon-sur-Cère,C,868.0,1534.0,363.0,1159.0,4.443680727811921,925.494733706071,3821.811167946072,1615.694098347857,45.44094348546782,25.6665458616534,23500.0,3728.0,3786.8,275.0,0.4,0.6,0.0,0.0,ED
15013,Auriac-l'Eglise,ED,24.0,41.0,17.0,59.0,41.02694681988969,13.2805755395683,78.6618705035971,50.0575539568346,36.3636363636364,18.18181818181821,,3728.0,1389.17,10.0,0.8,0.2,0.0,0.0,C
15014,Aurillac,C,3379.0,5042.0,906.0,2932.0,4.516083208450975,3151.226060011501,15863.07233182513,7174.701608163392,47.58568715039435,28.870425264243888,21860.0,3728.0,2231.65,,1.0,0.0,0.0,0.0,C
15015,Auzers,C,27.0,66.0,16.0,23.0,45.867965392367566,17.3782949509103,90.63425962342772,52.987445425662,42.07315882372933,14.501537341048476,19960.0,3728.0,1502.88,10.0,0.6,0.4,0.0,0.0,C
15016,Ayrens,ED,79.0,123.0,36.0,142.0,16.769925112575994,117.341921142088,361.972330952494,138.685747905417,40.59227306990606,22.973950261882493,21360.0,3728.0,1805.18,20.0,0.2,0.8,0.0,0.0,ED
15017,Badailhac,ED,6.0,33.0,4.0,39.0,35.714285714285715,23.0,64.0,43.0,45.19230769230769,18.269230769230766,20810.0,3728.0,1074.52,5.0,0.6,0.4,0.0,0.0,C
15018,Barriac-les-Bosquets,C,16.0,33.0,9.0,21.0,37.87255664766501,10.1470588235294,64.94117647058829,62.9117647058823,34.166666666666615,17.49999999999997,18390.0,3728.0,898.57,5.0,0.8,0.2,0.0,0.0,C
15019,Bassignac,C,49.0,68.0,11.0,29.0,50.07390128703789,32.2987951164316,116.767421011284,72.9337838722844,49.091024698664285,24.603293194128387,19220.0,3728.0,390.35,15.0,0.4,0.0,0.6,0.0,G
15020,Beaulieu,C,20.0,21.0,5.0,20.0,61.15702479338842,3.0,55.0,26.0,44.15584415584416,25.97402597402597,19420.0,3728.0,313.57,0.0,0.2,0.6,0.2,0.0,ED
15021,Boisset,C,92.0,172.0,35.0,125.0,25.427350427350422,98.0,369.0,198.0,39.06542056074767,18.13084112149533,19620.0,3728.0,2075.43,25.0,1.0,0.0,0.0,0.0,C
15022,Bonnac,C,22.0,48.0,14.0,43.0,30.14705882352941,16.0,84.0,60.0,39.130434782608695,21.014492753623188,20450.0,3728.0,898.96,10.0,0.4,0.6,0.0,0.0,ED
15024,Brageac,ED,15.0,7.0,13.0,22.0,40.89705166935932,4.93589743589744,52.32051282051286,19.7435897435897,38.46153846153844,24.61538461538461,,3728.0,228.56,5.0,0.2,0.8,0.0,0.0,ED
15025,Albepierre-Bredons,C,40.0,93.0,28.0,43.0,46.485056256302286,32.6485878379567,130.7368257766478,76.6145863853965,37.9919374177172,23.091296028282613,22180.0,3728.0,1142.57,10.0,0.8,0.2,0.0,0.0,C
15026,Brezons,ED,20.0,37.0,31.0,44.0,48.48924753568898,22.1031795341738,77.94229145721671,78.9545290086095,29.33333333333345,14.666666666666714,19200.0,3728.0,1831.04,5.0,0.4,0.6,0.0,0.0,ED
15027,Calvinet,C,63.0,248.0,61.0,106.0,20.43832163520615,101.013974123043,360.18606616553603,262.799959711422,44.93291936529224,25.5958872703224,,3728.0,2212.03,40.0,0.4,0.6,0.0,0.0,ED
15028,Carlat,ED,49.0,73.0,29.0,85.0,21.2,72.0,214.0,104.0,46.62162162162162,26.01351351351352,21380.0,3728.0,1168.61,15.0,0.6,0.4,0.0,0.0,C
15029,Cassaniouze,C,55.0,157.0,30.0,85.0,31.651351928264155,55.7604879454354,240.76413183888863,206.475380215677,34.75224972927699,17.4409390008671,19330.0,3728.0,1699.95,25.0,0.8,0.2,0.0,0.0,C
15030,Cayrols,C,46.0,65.0,22.0,59.0,16.27906976744186,40.0,200.0,57.0,37.91666666666666,20.416666666666668,21690.0,3728.0,216.87,10.0,0.2,0.8,0.0,0.0,ED
15032,Celoux,C,10.0,19.0,11.0,13.0,13.372956909361058,6.76666666666667,29.966666666666622,21.2666666666667,37.735849056603726,11.320754716981131,,3728.0,675.37,5.0,0.6,0.4,0.0,0.0,C
15033,Cézens,C,22.0,69.0,30.0,53.0,38.0961143550179,29.8882066799317,116.7326236609107,70.3791696591576,37.66656399204108,12.025882619947026,20650.0,3728.0,3539.8,5.0,1.0,0.0,0.0,0.0,C
15034,Chaliers,C,21.0,48.0,15.0,24.0,44.11895073078794,13.4206896551724,78.6068965517242,46.9724137931034,32.25806451612911,14.51612903225808,18090.0,3728.0,1360.65,10.0,0.6,0.4,0.0,0.0,C
15036,Chalvignac,ED,61.0,97.0,33.0,125.0,23.47216956164512,65.1998012848492,257.2068873745738,134.593311340576,41.71991395184149,22.725787279512662,21960.0,3728.0,1544.16,25.0,0.4,0.6,0.0,0.0,ED
15037,Champagnac,ED,153.0,221.0,40.0,229.0,17.2083891608708,149.486232282981,572.1833965440729,301.330371172946,25.272582035332064,10.40057141311901,19890.0,3728.0,1168.41,45.0,0.0,1.0,0.0,0.0,ED
15038,Champs-sur-Tarentaine-Marchal,C,199.0,214.0,46.0,136.0,36.13894827191729,124.617958540958,551.878963093966,351.503078365076,34.8948682376788,17.27189891384496,20070.0,3728.0,2297.33,55.0,1.0,0.0,0.0,0.0,C
15040,Chanterelle,C,18.0,29.0,6.0,25.0,52.32549458753255,11.0,63.0,25.0,39.285714285714285,30.95238095238096,,3728.0,1498.6,5.0,1.0,0.0,0.0,0.0,C
15041,La Chapelle-d'Alagnon,C,28.0,75.0,13.0,46.0,20.81996959694847,47.3551513396536,143.0372466171039,67.6076020432425,42.533457587810304,21.714493214642648,22580.0,3728.0,698.28,10.0,0.6,0.4,0.0,0.0,C
15042,La Chapelle-Laurent,C,16.0,83.0,20.0,72.0,24.71695167334972,34.5660500592083,145.1041443319867,59.329805608805,39.61856595682521,20.053995892147267,20420.0,3728.0,1485.6,15.0,0.4,0.6,0.0,0.0,ED
15043,Charmensac,C,13.0,22.0,8.0,19.0,32.3943661971831,7.0,37.0,28.0,38.095238095238095,20.63492063492064,,3728.0,792.04,5.0,0.4,0.6,0.0,0.0,ED
15045,Chaudes-Aigues,C,64.0,216.0,63.0,164.0,43.10079504410192,79.5322294071998,414.0781277268572,320.389642865943,33.997799389342774,16.530839050022557,20860.0,3728.0,3412.21,35.0,1.0,0.0,0.0,0.0,C
15046,Chaussenac,ED,32.0,51.0,17.0,55.0,37.844431842210206,32.6256604665398,116.03342321040692,74.3409163230533,32.87354898973438,16.652357286042108,18040.0,3728.0,1171.88,10.0,0.6,0.4,0.0,0.0,C
15048,Chazelles,C,5.0,13.0,0.0,12.0,34.45416858590505,3.88235294117647,17.47058823529413,11.6470588235294,26.66666666666671,13.333333333333364,,3728.0,332.19,0.0,0.4,0.4,0.2,0.0,C
15049,Cheylade,C,25.0,67.0,49.0,33.0,54.98595371986129,22.1633272769904,114.3380401829765,87.4986325400331,46.06085566708614,26.3117348994149,17200.0,3728.0,2157.21,15.0,1.0,0.0,0.0,0.0,C
15050,Le Claux,C,21.0,70.0,26.0,26.0,64.00470121823183,16.0835265173077,80.52745580448722,64.3890176782051,42.12697127429234,23.101887472999017,18930.0,3728.0,1438.14,5.0,0.8,0.2,0.0,0.0,C
15051,Clavières,ED,25.0,45.0,20.0,50.0,32.98175029448663,16.7826086956522,111.18478260869573,65.0326086956521,33.54037267080738,18.63354037267077,18490.0,3728.0,1194.02,5.0,0.6,0.4,0.0,0.0,C
15052,Collandres,C,28.0,51.0,16.0,39.0,33.97412517272097,11.2875816993464,93.3790849673204,52.3333333333332,38.68613138686128,18.97810218978101,,3728.0,1030.6,10.0,0.8,0.2,0.0,0.0,C
15053,Coltines,ED,72.0,86.0,17.0,132.0,25.77298828560446,75.7884993112598,268.75117523300503,83.4603254557352,31.92684308185249,14.832309482359546,21320.0,3728.0,1991.4,25.0,0.6,0.2,0.2,0.0,C
15054,Condat,C,109.0,182.0,62.0,166.0,27.04684456652542,93.6817677383234,497.12898252721465,359.189249734464,35.67296918837376,15.946781985309208,,3728.0,2344.19,55.0,0.8,0.2,0.0,0.0,C
15055,Coren,C,56.0,114.0,47.0,110.0,12.659305606248903,76.1273568861633,251.6868943910237,117.185748722814,47.60174072615836,25.31159072659977,22270.0,3728.0,1378.62,15.0,0.6,0.4,0.0,0.0,C
15056,Crandelles,C,109.0,218.0,35.0,144.0,6.839498704237079,190.095748941439,546.753071319367,133.151179739193,53.41207073277666,33.237304465636214,,3728.0,1149.45,20.0,0.4,0.6,0.0,0.0,ED
15057,Cros-de-Montvert,C,25.0,44.0,18.0,44.0,34.74518822210479,14.5393589825986,121.570177871682,55.8904631457194,38.7098946925367,17.110128155106786,18250.0,3728.0,854.29,10.0,0.8,0.2,0.0,0.0,C
15058,Cros-de-Ronesque,C,18.0,52.0,1.0,41.0,40.48822515795516,27.0,77.0,43.0,38.46153846153847,16.23931623931624,19760.0,3728.0,838.32,5.0,0.8,0.2,0.0,0.0,C
15059,Cussac,C,25.0,36.0,14.0,20.0,36.47746256907647,11.900826446281,65.4545454545454,42.6446280991736,36.7924528301886,15.094339622641485,19630.0,3728.0,1167.05,0.0,0.8,0.2,0.0,0.0,C
15060,Deux-Verges,ED,5.0,11.0,5.0,16.0,21.92779003709088,7.57142857142857,31.23214285714284,14.1964285714286,41.860465116279,18.60465116279066,,3728.0,385.56,0.0,0.2,0.8,0.0,0.0,ED
15061,Dienne,C,30.0,79.0,33.0,54.0,35.79335793357934,31.0,137.0,70.0,43.29896907216495,24.22680412371134,19320.0,3728.0,3607.4,10.0,0.8,0.0,0.2,0.0,C
15063,Drugeac,C,41.0,93.0,27.0,79.0,39.28640048715017,48.9790823602162,189.9086531308958,84.112264508888,33.6017213951186,18.4213749156902,20190.0,3728.0,1506.66,10.0,0.6,0.4,0.0,0.0,C
15064,Escorailles,C,7.0,31.0,13.0,14.0,25.886628266297528,12.1463414634146,35.4268292682927,35.4268292682927,38.80597014925378,17.91044776119404,,3728.0,320.01,5.0,0.4,0.6,0.0,0.0,ED
15065,Espinasse,C,3.0,18.0,17.0,17.0,44.84068661434784,13.3376623376624,44.1168831168833,21.5454545454546,31.666666666666664,16.666666666666664,,3728.0,794.88,5.0,0.8,0.2,0.0,0.0,C
15066,Le Falgoux,C,25.0,46.0,6.0,24.0,65.7430497295109,5.22522522522525,43.89189189189256,66.8828828828832,37.14285714285718,20.952380952381,20010.0,3728.0,633.18,5.0,0.2,0.8,0.0,0.0,ED
15067,Le Fau,C,13.0,14.0,5.0,3.0,72.88153536697874,2.58333333333333,12.916666666666671,15.5,54.54545454545445,30.303030303030223,,3728.0,247.68,0.0,0.8,0.0,0.2,0.0,C
15069,Ferrières-Saint-Mary,C,32.0,61.0,31.0,55.0,31.872509960159363,28.0,123.0,87.0,36.45320197044335,16.748768472906402,18650.0,3728.0,1182.86,15.0,0.6,0.4,0.0,0.0,C
15070,Fontanges,C,39.0,72.0,13.0,41.0,47.12265560557472,21.4462383992818,98.3267159918132,88.227045608905,36.6208650447349,25.18328843842401,20810.0,3728.0,678.33,10.0,0.4,0.4,0.2,0.0,C
15072,Freix-Anglards,ED,23.0,48.0,17.0,65.0,25.657894736842103,19.0,133.0,64.0,34.78260869565217,18.47826086956521,20860.0,3728.0,1096.51,15.0,0.4,0.6,0.0,0.0,ED
15073,Fridefont,C,2.0,35.0,12.0,21.0,45.40953770852607,13.4239130434782,43.36956521739111,38.2065217391303,35.89743589743592,12.820512820512814,,3728.0,579.98,5.0,0.6,0.4,0.0,0.0,C
15074,Giou-de-Mamou,C,111.0,198.0,42.0,149.0,4.189983695601069,100.325206518513,450.682445082477,184.992348399009,53.45943752547758,32.962483193428696,26210.0,3728.0,1184.54,30.0,0.2,0.8,0.0,0.0,ED
15075,Girgols,C,10.0,23.0,6.0,23.0,38.92469709777396,4.11594202898552,50.42028985507258,16.4637681159421,52.45901639344262,36.0655737704918,,3728.0,567.59,5.0,0.6,0.0,0.4,0.0,C
15076,Glénat,ED,35.0,41.0,6.0,46.0,36.74733001151933,21.8643407000247,76.94354886392878,75.1921104360465,30.40978649152361,11.021401142671913,19600.0,3728.0,1231.84,10.0,0.6,0.4,0.0,0.0,C
15077,Gourdièges,ED,0.0,20.0,5.0,26.0,18.219983207388708,12.6285714285714,41.7714285714286,13.6,33.33333333333342,5.555555555555555,,3728.0,607.81,5.0,0.6,0.4,0.0,0.0,C
15078,Jabrun,C,7.0,43.0,20.0,36.0,25.73936192338096,24.9300699300698,71.5384615384609,58.5314685314683,37.60683760683772,16.239316239316285,20630.0,3728.0,1918.76,5.0,0.8,0.2,0.0,0.0,C
15079,Jaleyrac,ED,54.0,83.0,32.0,114.0,29.03225806451613,47.0,220.0,93.0,40.27303754266212,19.112627986348123,21170.0,3728.0,1162.91,20.0,0.4,0.6,0.0,0.0,ED
15080,Joursac,ED,17.0,39.0,6.0,63.0,41.84330314270615,8.40361445783132,97.10843373493978,49.4879518072289,45.6375838926176,24.161073825503408,18900.0,3728.0,1407.38,5.0,0.6,0.4,0.0,0.0,C
15081,Jou-sous-Monjou,C,9.0,28.0,11.0,27.0,34.28978284086849,6.6875,52.5446428571428,47.7678571428572,28.712871287128767,15.84158415841585,20000.0,3728.0,865.9,0.0,0.6,0.4,0.0,0.0,C
15082,Junhac,C,28.0,122.0,29.0,35.0,39.36348501054926,32.8788288470823,156.05259948826262,99.0685716646561,39.37241138804345,19.893187209447667,17200.0,3728.0,1652.61,10.0,1.0,0.0,0.0,0.0,C
