commune_code;commune_name;exprimes_nb;vote_C;vote_D;vote_ED;vote_G;resultat_election_2022
07325;Ucel;1217;393.0;100.0;402.0;322.0;Extrême-Droite
07326;Usclades-et-Rieutord;79;29.0;7.0;28.0;15.0;Centre
07327;Uzer;252;91.0;17.0;62.0;82.0;Centre
07328;Vagnas;357;116.0;22.0;99.0;120.0;Gauche
07329;Valgorge;253;51.0;9.0;74.0;119.0;Gauche
07330;Vallon-Pont-d'Arc;1484;457.0;73.0;482.0;472.0;Extrême-Droite
07331;Vals-les-Bains;2119;578.0;194.0;743.0;604.0;Extrême-Droite
07332;Valvignères;324;109.0;27.0;86.0;102.0;Centre
07333;Vanosc;571;172.0;51.0;185.0;163.0;Extrême-Droite
07334;Vans (Les);1679;513.0;117.0;368.0;681.0;Gauche
07335;Vaudevant;136;51.0;9.0;37.0;39.0;Centre
07336;Vernon;166;57.0;14.0;36.0;59.0;Gauche
07337;Vernosc-lès-Annonay;1624;573.0;138.0;561.0;352.0;Centre
07338;Vernoux-en-Vivarais;1132;352.0;100.0;344.0;336.0;Centre
07339;Vesseaux;1277;403.0;83.0;414.0;377.0;Extrême-Droite
07340;Veyras;1019;340.0;88.0;258.0;333.0;Centre
07341;Villeneuve-de-Berg;1582;467.0;124.0;507.0;484.0;Extrême-Droite
07342;Villevocance;694;195.0;67.0;288.0;144.0;Extrême-Droite
07343;Vinezac;874;233.0;59.0;265.0;317.0;Gauche
07344;Vinzieux;296;102.0;20.0;99.0;75.0;Centre
07345;Vion;605;205.0;37.0;181.0;182.0;Centre
07346;Viviers;2075;513.0;119.0;847.0;596.0;Extrême-Droite
07347;Vocance;348;68.0;23.0;149.0;108.0;Extrême-Droite
07348;Vogüé;613;180.0;43.0;195.0;195.0;Gauche
07349;Voulte-sur-Rhône (La);2339;675.0;119.0;843.0;702.0;Extrême-Droite
15001;Allanche;486;170.0;47.0;164.0;105.0;Centre
15002;Alleuze;159;58.0;18.0;60.0;23.0;Extrême-Droite
15003;Ally;392;134.0;51.0;125.0;82.0;Centre
15004;Andelat;275;112.0;15.0;93.0;55.0;Centre
15005;Anglards-de-Saint-Flour;248;69.0;35.0;87.0;57.0;Extrême-Droite
15006;Anglards-de-Salers;476;209.0;57.0;135.0;75.0;Centre
15007;Anterrieux;89;45.0;11.0;26.0;7.0;Centre
15008;Antignac;187;69.0;16.0;58.0;44.0;Centre
15009;Apchon;142;54.0;22.0;32.0;34.0;Centre
15010;Arches;135;53.0;8.0;37.0;37.0;Centre
15011;Arnac;148;58.0;12.0;40.0;38.0;Centre
15012;Arpajon-sur-Cère;3924;1534.0;363.0;1159.0;868.0;Centre
15013;Auriac-l'Eglise;141;41.0;17.0;59.0;24.0;Extrême-Droite
15014;Aurillac;12259;5042.0;906.0;2932.0;3379.0;Centre
15015;Auzers;132;66.0;16.0;23.0;27.0;Centre
15016;Ayrens;380;123.0;36.0;142.0;79.0;Extrême-Droite
15017;Badailhac;82;33.0;4.0;39.0;6.0;Extrême-Droite
15018;Barriac-les-Bosquets;79;33.0;9.0;21.0;16.0;Centre
15019;Bassignac;157;68.0;11.0;29.0;49.0;Centre
15020;Beaulieu;66;21.0;5.0;20.0;20.0;Centre
15021;Boisset;424;172.0;35.0;125.0;92.0;Centre
15022;Bonnac;127;48.0;14.0;43.0;22.0;Centre
15024;Brageac;57;7.0;13.0;22.0;15.0;Extrême-Droite
15025;Albepierre-Bredons;204;93.0;28.0;43.0;40.0;Centre
15026;Brezons;132;37.0;31.0;44.0;20.0;Extrême-Droite
15027;Puycapel;478;248.0;61.0;106.0;63.0;Centre
15028;Carlat;236;73.0;29.0;85.0;49.0;Extrême-Droite
15029;Cassaniouze;327;157.0;30.0;85.0;55.0;Centre
15030;Cayrols;192;65.0;22.0;59.0;46.0;Centre
15032;Celoux;53;19.0;11.0;13.0;10.0;Centre
15033;Cézens;174;69.0;30.0;53.0;22.0;Centre
15034;Chaliers;108;48.0;15.0;24.0;21.0;Centre
15036;Chalvignac;316;97.0;33.0;125.0;61.0;Extrême-Droite
15037;Champagnac;643;221.0;40.0;229.0;153.0;Extrême-Droite
15038;Champs-sur-Tarentaine-Marchal;595;214.0;46.0;136.0;199.0;Centre
15040;Chanterelle;78;29.0;6.0;25.0;18.0;Centre
15041;La Chapelle-d'Alagnon;162;75.0;13.0;46.0;28.0;Centre
15042;La Chapelle-Laurent;191;83.0;20.0;72.0;16.0;Centre
15043;Charmensac;62;22.0;8.0;19.0;13.0;Centre
15045;Chaudes-Aigues;507;216.0;63.0;164.0;64.0;Centre
15046;Chaussenac;155;51.0;17.0;55.0;32.0;Extrême-Droite
15048;Chazelles;30;13.0;0.0;12.0;5.0;Centre
15049;Cheylade;174;67.0;49.0;33.0;25.0;Centre
15050;Le Claux;143;70.0;26.0;26.0;21.0;Centre
15051;Clavières;140;45.0;20.0;50.0;25.0;Extrême-Droite
15052;Collandres;134;51.0;16.0;39.0;28.0;Centre
15053;Coltines;307;86.0;17.0;132.0;72.0;Extrême-Droite
15054;Condat;519;182.0;62.0;166.0;109.0;Centre
15055;Coren;327;114.0;47.0;110.0;56.0;Centre
15056;Crandelles;506;218.0;35.0;144.0;109.0;Centre
15057;Cros-de-Montvert;131;44.0;18.0;44.0;25.0;Centre
15058;Cros-de-Ronesque;112;52.0;1.0;41.0;18.0;Centre
15059;Cussac;95;36.0;14.0;20.0;25.0;Centre
15060;Deux-Verges;37;11.0;5.0;16.0;5.0;Extrême-Droite
15061;Dienne;196;79.0;33.0;54.0;30.0;Centre
15063;Drugeac;240;93.0;27.0;79.0;41.0;Centre
15064;Escorailles;65;31.0;13.0;14.0;7.0;Centre
15065;Espinasse;55;18.0;17.0;17.0;3.0;Centre
15066;Le Falgoux;101;46.0;6.0;24.0;25.0;Centre
15067;Le Fau;35;14.0;5.0;3.0;13.0;Centre
15069;Ferrières-Saint-Mary;179;61.0;31.0;55.0;32.0;Centre
15070;Fontanges;165;72.0;13.0;41.0;39.0;Centre
15072;Freix-Anglards;153;48.0;17.0;65.0;23.0;Extrême-Droite
15073;Fridefont;70;35.0;12.0;21.0;2.0;Centre
15074;Giou-de-Mamou;500;198.0;42.0;149.0;111.0;Centre
15075;Girgols;62;23.0;6.0;23.0;10.0;Centre
15076;Glénat;128;41.0;6.0;46.0;35.0;Extrême-Droite
15077;Gourdièges;51;20.0;5.0;26.0;0.0;Extrême-Droite
15078;Jabrun;106;43.0;20.0;36.0;7.0;Centre
15079;Jaleyrac;283;83.0;32.0;114.0;54.0;Extrême-Droite
15080;Joursac;125;39.0;6.0;63.0;17.0;Extrême-Droite
15081;Jou-sous-Monjou;75;28.0;11.0;27.0;9.0;Centre
15082;Junhac;214;122.0;29.0;35.0;28.0;Centre
15083;Jussac;1245;508.0;96.0;398.0;243.0;Centre
15084;Labesserette;179;83.0;20.0;57.0;19.0;Centre
15085;Labrousse;326;109.0;21.0;139.0;57.0;Extrême-Droite
15086;Lacapelle-Barrès;34;9.0;7.0;14.0;4.0;Extrême-Droite
15087;Lacapelle-del-Fraisse;215;104.0;14.0;60.0;37.0;Centre
15088;Lacapelle-Viescamp;349;151.0;20.0;111.0;67.0;Centre
15089;Ladinhac;297;114.0;30.0;93.0;60.0;Centre
15090;Lafeuillade-en-Vézie;361;143.0;40.0;119.0;59.0;Centre
15091;Landeyrat;72;34.0;3.0;25.0;10.0;Centre
15092;Lanobre;941;361.0;91.0;261.0;228.0;Centre
15093;Lapeyrugue;57;20.0;11.0;15.0;11.0;Centre
15094;Laroquebrou;482;178.0;40.0;142.0;122.0;Centre
15095;Laroquevieille;232;71.0;21.0;104.0;36.0;Extrême-Droite
15096;Lascelle;167;62.0;18.0;62.0;25.0;Centre
15097;Lastic;68;25.0;7.0;29.0;7.0;Extrême-Droite
15098;Laurie;64;22.0;8.0;25.0;9.0;Extrême-Droite
15100;Laveissenet;80;27.0;10.0;29.0;14.0;Extrême-Droite
15101;Laveissière;372;142.0;24.0;136.0;70.0;Centre
15102;Lavigerie;81;38.0;9.0;27.0;7.0;Centre
15103;Leucamp;157;52.0;22.0;58.0;25.0;Extrême-Droite
15104;Leynhac;206;83.0;20.0;61.0;42.0;Centre
15105;Leyvaux;34;15.0;4.0;9.0;6.0;Centre
15106;Lieutadès;118;50.0;20.0;39.0;9.0;Centre
15107;Lorcières;129;50.0;20.0;31.0;28.0;Centre
15108;Val d'Arcomie;674;277.0;71.0;213.0;113.0;Centre
15110;Lugarde;97;48.0;14.0;23.0;12.0;Centre
15111;Madic;138;62.0;12.0;37.0;27.0;Centre
15112;Malbo;79;24.0;8.0;37.0;10.0;Extrême-Droite
15113;Mandailles-Saint-Julien;180;74.0;17.0;51.0;38.0;Centre
15114;Marcenat;327;147.0;30.0;98.0;52.0;Centre
15116;Marchastel;116;53.0;26.0;24.0;13.0;Centre
15117;Marcolès;416;190.0;59.0;98.0;69.0;Centre
15118;Marmanhac;467;185.0;43.0;151.0;88.0;Centre
15119;Massiac;1049;441.0;77.0;320.0;211.0;Centre
15120;Mauriac;1891;742.0;164.0;562.0;423.0;Centre
15121;Maurines;65;17.0;8.0;36.0;4.0;Extrême-Droite
15122;Maurs;1229;499.0;94.0;281.0;355.0;Centre
15123;Méallet;115;56.0;14.0;28.0;17.0;Centre
15124;Menet;371;112.0;42.0;110.0;107.0;Centre
15125;Mentières;86;31.0;13.0;33.0;9.0;Extrême-Droite
15126;Molèdes;77;31.0;19.0;23.0;4.0;Centre
15127;Molompize;215;67.0;19.0;73.0;56.0;Extrême-Droite
15128;La Monselie;100;39.0;10.0;27.0;24.0;Centre
15129;Montboudif;136;41.0;17.0;55.0;23.0;Extrême-Droite
15130;Montchamp;84;39.0;8.0;32.0;5.0;Centre
15131;Le Monteil;187;66.0;25.0;49.0;47.0;Centre
15132;Montgreleix;39;22.0;4.0;11.0;2.0;Centre
15133;Montmurat;81;26.0;4.0;41.0;10.0;Extrême-Droite
15134;Montsalvy;510;229.0;58.0;143.0;80.0;Centre
15135;Montvert;87;27.0;14.0;29.0;17.0;Extrême-Droite
15137;Moussages;180;78.0;25.0;36.0;41.0;Centre
15138;Murat;1053;445.0;92.0;305.0;211.0;Centre
15139;Narnhac;45;21.0;8.0;11.0;5.0;Centre
15140;Naucelles;1323;522.0;104.0;392.0;305.0;Centre
15141;Neussargues en Pinatelle;1144;429.0;113.0;373.0;229.0;Centre
15142;Neuvéglise-sur-Truyère;1190;487.0;135.0;383.0;185.0;Centre
15143;Nieudan;91;26.0;15.0;26.0;24.0;Centre
15144;Omps;202;78.0;15.0;56.0;53.0;Centre
15146;Pailherols;141;58.0;37.0;33.0;13.0;Centre
15147;Parlan;254;134.0;16.0;59.0;45.0;Centre
15148;Paulhac;296;132.0;43.0;83.0;38.0;Centre
15149;Paulhenc;124;39.0;31.0;43.0;11.0;Extrême-Droite
15151;Peyrusse;100;35.0;23.0;32.0;10.0;Centre
15152;Pierrefort;495;209.0;65.0;134.0;87.0;Centre
15153;Pleaux;993;405.0;101.0;319.0;168.0;Centre
15154;Polminhac;747;276.0;53.0;279.0;139.0;Extrême-Droite
15155;Pradiers;61;26.0;3.0;21.0;11.0;Centre
15156;Prunet;404;164.0;43.0;144.0;53.0;Centre
15157;Quézac;201;71.0;20.0;62.0;48.0;Centre
15158;Rageade;59;21.0;10.0;18.0;10.0;Centre
15159;Raulhac;189;93.0;29.0;39.0;28.0;Centre
15160;Reilhac;664;259.0;52.0;178.0;175.0;Centre
15161;Rézentières;77;27.0;4.0;37.0;9.0;Extrême-Droite
15162;Riom-ès-Montagnes;1397;564.0;129.0;391.0;313.0;Centre
15163;Roannes-Saint-Mary;675;275.0;61.0;204.0;135.0;Centre
15164;Roffiac;387;140.0;51.0;139.0;57.0;Centre
15165;Rouffiac;118;37.0;11.0;51.0;19.0;Extrême-Droite
15166;Roumégoux;215;105.0;15.0;44.0;51.0;Centre
15167;Rouziers;80;39.0;6.0;14.0;21.0;Centre
15168;Ruynes-en-Margeride;446;178.0;23.0;160.0;85.0;Centre
15169;Saignes;464;152.0;46.0;177.0;89.0;Extrême-Droite
15170;Saint-Amandin;180;56.0;16.0;73.0;35.0;Extrême-Droite
15172;Saint-Antoine;68;36.0;8.0;15.0;9.0;Centre
15173;Saint-Bonnet-de-Condat;94;32.0;9.0;30.0;23.0;Centre
15174;Saint-Bonnet-de-Salers;195;83.0;39.0;58.0;15.0;Centre
15175;Saint-Cernin;636;233.0;71.0;233.0;99.0;Centre
15176;Saint-Chamant;172;59.0;27.0;63.0;23.0;Extrême-Droite
15178;Saint-Cirgues-de-Jordanne;90;30.0;9.0;32.0;19.0;Extrême-Droite
15179;Saint-Cirgues-de-Malbert;181;63.0;31.0;56.0;31.0;Centre
15180;Saint-Clément;54;24.0;14.0;11.0;5.0;Centre
15181;Saint-Constant-Fournoulès;375;183.0;47.0;85.0;60.0;Centre
15182;Saint-Etienne-Cantalès;84;32.0;10.0;22.0;20.0;Centre
15183;Saint-Etienne-de-Carlat;89;17.0;15.0;29.0;28.0;Extrême-Droite
15184;Saint-Etienne-de-Maurs;489;218.0;52.0;133.0;86.0;Centre
15185;Saint-Etienne-de-Chomeil;176;68.0;18.0;49.0;41.0;Centre
15186;Sainte-Eulalie;147;46.0;17.0;46.0;38.0;Centre
15187;Saint-Flour;3065;1212.0;287.0;1001.0;565.0;Centre
15188;Saint-Georges;790;282.0;59.0;334.0;115.0;Extrême-Droite
15189;Saint-Gérons;154;54.0;7.0;58.0;35.0;Extrême-Droite
15190;Saint-Hippolyte;74;28.0;20.0;15.0;11.0;Centre
15191;Saint-Illide;374;144.0;39.0;136.0;55.0;Centre
15192;Saint-Jacques-des-Blats;194;58.0;21.0;68.0;47.0;Extrême-Droite
15194;Saint-Julien-de-Toursac;92;50.0;9.0;9.0;24.0;Centre
15196;Saint-Mamet-la-Salvetat;909;336.0;82.0;318.0;173.0;Centre
15198;Sainte-Marie;87;31.0;15.0;33.0;8.0;Extrême-Droite
15199;Saint-Martial;52;21.0;5.0;16.0;10.0;Centre
15200;Saint-Martin-Cantalès;112;43.0;7.0;45.0;17.0;Extrême-Droite
15201;Saint-Martin-sous-Vigouroux;151;62.0;16.0;61.0;12.0;Centre
15202;Saint-Martin-Valmeroux;465;175.0;43.0;140.0;107.0;Centre
15203;Saint-Mary-le-Plain;135;60.0;13.0;39.0;23.0;Centre
15204;Saint-Paul-des-Landes;1012;362.0;74.0;354.0;222.0;Centre
15205;Saint-Paul-de-Salers;95;26.0;23.0;26.0;20.0;Centre
15206;Saint-Pierre;127;48.0;10.0;46.0;23.0;Centre
15207;Saint-Poncy;229;89.0;21.0;71.0;48.0;Centre
15208;Saint-Projet-de-Salers;101;37.0;17.0;24.0;23.0;Centre
15209;Saint-Rémy-de-Chaudes-Aigues;108;46.0;16.0;34.0;12.0;Centre
15211;Saint-Santin-Cantalès;188;66.0;12.0;81.0;29.0;Extrême-Droite
15212;Saint-Santin-de-Maurs;201;84.0;10.0;68.0;39.0;Centre
15213;Saint-Saturnin;151;56.0;20.0;49.0;26.0;Centre
15214;Saint-Saury;150;53.0;14.0;42.0;41.0;Centre
15215;Saint-Simon;777;320.0;73.0;211.0;173.0;Centre
15216;Saint-Urcize;280;142.0;27.0;74.0;37.0;Centre
15217;Saint-Victor;69;25.0;18.0;15.0;11.0;Centre
15218;Saint-Vincent-de-Salers;60;25.0;5.0;16.0;14.0;Centre
15219;Salers;210;101.0;29.0;46.0;34.0;Centre
15220;Salins;112;43.0;14.0;31.0;24.0;Centre
15221;Sansac-de-Marmiesse;901;367.0;55.0;283.0;196.0;Centre
15222;Sansac-Veinazès;136;56.0;21.0;25.0;34.0;Centre
15223;Sauvat;136;57.0;12.0;40.0;27.0;Centre
15224;La Ségalassière;88;22.0;14.0;14.0;38.0;Gauche
15225;Ségur-les-Villas;142;62.0;26.0;40.0;14.0;Centre
15226;Sénezergues;119;55.0;14.0;34.0;16.0;Centre
15228;Siran;378;169.0;35.0;103.0;71.0;Centre
15229;Soulages;68;21.0;23.0;21.0;3.0;Droite
15230;Sourniac;131;34.0;9.0;46.0;42.0;Extrême-Droite
15231;Talizat;386;132.0;50.0;129.0;75.0;Centre
15232;Tanavelle;137;47.0;10.0;54.0;26.0;Extrême-Droite
15233;Teissières-de-Cornet;194;79.0;20.0;51.0;44.0;Centre
15234;Teissières-lès-Bouliès;234;95.0;36.0;66.0;37.0;Centre
15235;Les Ternes;376;109.0;39.0;157.0;71.0;Extrême-Droite
15236;Thiézac;428;167.0;43.0;123.0;95.0;Centre
15237;Tiviers;118;50.0;20.0;29.0;19.0;Centre
15238;Tournemire;94;38.0;11.0;33.0;12.0;Centre
15240;Trémouille;127;46.0;12.0;26.0;43.0;Centre
15241;La Trinitat;40;25.0;6.0;6.0;3.0;Centre
15242;Le Trioulou;72;38.0;10.0;13.0;11.0;Centre
15243;Trizac;330;118.0;44.0;113.0;55.0;Centre
15244;Ussel;280;111.0;24.0;116.0;29.0;Extrême-Droite
15245;Vabres;189;68.0;19.0;63.0;39.0;Centre
15246;Valette;173;56.0;21.0;67.0;29.0;Extrême-Droite
15247;Valjouze;25;9.0;7.0;4.0;5.0;Centre
15248;Valuéjols;397;159.0;46.0;123.0;69.0;Centre
15249;Le Vaulmier;63;31.0;10.0;12.0;10.0;Centre
15250;Vebret;303;77.0;27.0;110.0;89.0;Extrême-Droite
15251;Védrines-Saint-Loup;112;40.0;19.0;33.0;20.0;Centre
15252;Velzic;289;102.0;29.0;91.0;67.0;Centre
15253;Vernols;47;22.0;5.0;12.0;8.0;Centre
15254;Veyrières;96;33.0;5.0;27.0;31.0;Centre
15255;Vézac;843;305.0;72.0;279.0;187.0;Centre
15256;Vèze;65;16.0;10.0;25.0;14.0;Extrême-Droite
15257;Vezels-Roussy;91;37.0;3.0;34.0;17.0;Centre
15258;Vic-sur-Cère;1128;451.0;99.0;337.0;241.0;Centre
15259;Vieillespesse;187;70.0;28.0;54.0;35.0;Centre
15260;Vieillevie;65;29.0;7.0;13.0;16.0;Centre
15261;Le Vigean;561;225.0;56.0;147.0;133.0;Centre
15262;Villedieu;378;148.0;33.0;118.0;79.0;Centre
15263;Virargues;108;41.0;15.0;32.0;20.0;Centre
15264;Vitrac;191;71.0;21.0;63.0;36.0;Centre
15265;Ydes;916;299.0;69.0;305.0;243.0;Extrême-Droite
15266;Yolet;410;139.0;44.0;128.0;99.0;Centre
15267;Ytrac;2699;1151.0;193.0;788.0;567.0;Centre
15268;Le Rouget-Pers;678;231.0;74.0;217.0;156.0;Centre
15269;Besse;86;30.0;9.0;25.0;22.0;Centre
26001;Solaure-en-Diois;306;100.0;15.0;89.0;102.0;Gauche
26002;Albon;1149;351.0;79.0;452.0;267.0;Extrême-Droite
26003;Aleyrac;39;11.0;3.0;17.0;8.0;Extrême-Droite
26004;Alixan;1590;564.0;131.0;548.0;347.0;Centre
26005;Allan;1153;419.0;81.0;450.0;203.0;Extrême-Droite
26006;Allex;1712;570.0;103.0;529.0;510.0;Centre
26007;Ambonil;101;36.0;16.0;39.0;10.0;Extrême-Droite
26008;Ancône;783;205.0;53.0;328.0;197.0;Extrême-Droite
26009;Andancette;673;210.0;43.0;265.0;155.0;Extrême-Droite
26010;Anneyron;2365;862.0;154.0;857.0;492.0;Centre
26011;Aouste-sur-Sye;1518;474.0;68.0;413.0;563.0;Gauche
26012;Arnayon;28;12.0;1.0;6.0;9.0;Centre
26013;Arpavon;57;20.0;4.0;10.0;23.0;Gauche
26014;Arthémonay;356;128.0;21.0;140.0;67.0;Extrême-Droite
26015;Aubenasson;47;12.0;2.0;1.0;32.0;Gauche
26016;Aubres;279;91.0;15.0;93.0;80.0;Extrême-Droite
26017;Aucelon;31;13.0;1.0;1.0;16.0;Gauche
26018;Aulan;33;9.0;8.0;15.0;1.0;Extrême-Droite
26019;Aurel;169;68.0;7.0;28.0;66.0;Centre
26020;La Répara-Auriples;182;55.0;12.0;57.0;58.0;Gauche
26021;Autichamp;115;34.0;9.0;29.0;43.0;Gauche
26022;Ballons;72;16.0;4.0;21.0;31.0;Gauche
26023;Barbières;624;200.0;37.0;210.0;177.0;Extrême-Droite
26024;Barcelonne;250;91.0;18.0;76.0;65.0;Centre
26025;Barnave;135;33.0;3.0;15.0;84.0;Gauche
26026;Barret-de-Lioure;54;13.0;5.0;19.0;17.0;Extrême-Droite
26027;Barsac;108;36.0;5.0;26.0;41.0;Gauche
26028;Bathernay;159;54.0;17.0;56.0;32.0;Extrême-Droite
26030;La Bâtie-des-Fonts;10;3.0;0.0;2.0;5.0;Gauche
26031;La Bâtie-Rolland;604;203.0;48.0;218.0;135.0;Extrême-Droite
26032;La Baume-Cornillane;317;135.0;14.0;66.0;102.0;Centre
26033;La Baume-de-Transit;533;172.0;50.0;201.0;110.0;Extrême-Droite
26034;La Baume-d'Hostun;342;106.0;28.0;129.0;79.0;Extrême-Droite
26035;Beaufort-sur-Gervanne;334;94.0;24.0;53.0;163.0;Gauche
26036;Beaumont-en-Diois;69;11.0;0.0;2.0;56.0;Gauche
26037;Beaumont-lès-Valence;2587;1013.0;182.0;805.0;587.0;Centre
26038;Beaumont-Monteux;810;282.0;65.0;324.0;139.0;Extrême-Droite
26039;Beauregard-Baret;532;166.0;33.0;213.0;120.0;Extrême-Droite
26040;Beaurières;71;29.0;5.0;13.0;24.0;Centre
26041;Beausemblant;887;285.0;93.0;317.0;192.0;Extrême-Droite
26042;Beauvallon;993;391.0;69.0;317.0;216.0;Centre
26043;Beauvoisin;119;27.0;11.0;31.0;50.0;Gauche
26045;La Bégude-de-Mazenc;1134;334.0;81.0;396.0;323.0;Extrême-Droite
26046;Bellecombe-Tarendol;57;18.0;7.0;13.0;19.0;Gauche
26047;Bellegarde-en-Diois;70;20.0;5.0;11.0;34.0;Gauche
26048;Bénivay-Ollon;59;21.0;3.0;11.0;24.0;Gauche
26049;Bésayes;806;255.0;71.0;288.0;192.0;Extrême-Droite
26050;Bésignan;50;14.0;6.0;13.0;17.0;Gauche
26051;Bézaudun-sur-Bîne;49;19.0;1.0;9.0;20.0;Gauche
26052;Bonlieu-sur-Roubion;286;97.0;21.0;105.0;63.0;Extrême-Droite
26054;Bouchet;868;229.0;72.0;381.0;186.0;Extrême-Droite
26055;Boulc;97;22.0;10.0;9.0;56.0;Gauche
26056;Bourdeaux;430;115.0;24.0;103.0;188.0;Gauche
26057;Bourg-de-Péage;5486;1802.0;358.0;1849.0;1477.0;Extrême-Droite
26058;Bourg-lès-Valence;10551;3658.0;757.0;3146.0;2990.0;Centre
26059;Bouvante;165;55.0;15.0;49.0;46.0;Centre
26060;Bouvières;112;24.0;5.0;36.0;47.0;Gauche
26061;Bren;421;161.0;30.0;151.0;79.0;Centre
26062;Brette;32;18.0;2.0;3.0;9.0;Centre
26063;Buis-les-Baronnies;1335;420.0;101.0;339.0;475.0;Gauche
26064;Chabeuil;4581;1791.0;375.0;1329.0;1086.0;Centre
26065;Chabrillan;476;162.0;51.0;130.0;133.0;Centre
26066;Le Chaffal;32;14.0;4.0;10.0;4.0;Centre
26067;Chalancon;49;13.0;3.0;14.0;19.0;Gauche
26068;Le Chalon;145;38.0;18.0;46.0;43.0;Extrême-Droite
26069;Chamaloc;104;35.0;8.0;22.0;39.0;Gauche
26070;Chamaret;347;104.0;20.0;148.0;75.0;Extrême-Droite
26071;Chanos-Curson;753;282.0;58.0;263.0;150.0;Centre
26072;Chantemerle-les-Blés;755;298.0;39.0;244.0;174.0;Centre
26073;Chantemerle-lès-Grignan;203;71.0;21.0;52.0;59.0;Centre
26074;La Chapelle-en-Vercors;569;194.0;53.0;131.0;191.0;Centre
26075;La Charce;35;13.0;1.0;12.0;9.0;Centre
26076;Charens;35;12.0;3.0;2.0;18.0;Gauche
26077;Charmes-sur-l'Herbasse;529;159.0;45.0;199.0;126.0;Extrême-Droite
26078;Charols;555;182.0;41.0;189.0;143.0;Extrême-Droite
26079;Charpey;910;336.0;79.0;317.0;178.0;Centre
26080;Chastel-Arnaud;32;10.0;0.0;7.0;15.0;Gauche
26081;Châteaudouble;428;155.0;40.0;93.0;140.0;Centre
26082;Châteauneuf-de-Bordette;76;35.0;2.0;15.0;24.0;Centre
26083;Châteauneuf-de-Galaure;994;313.0;113.0;389.0;179.0;Extrême-Droite
26084;Châteauneuf-sur-Isère;2635;921.0;237.0;1002.0;475.0;Extrême-Droite
26085;Châteauneuf-du-Rhône;1667;475.0;106.0;758.0;328.0;Extrême-Droite
26086;Châtillon-en-Diois;516;189.0;45.0;102.0;180.0;Centre
26087;Châtillon-Saint-Jean;839;294.0;52.0;282.0;211.0;Centre
26088;Chatuzange-le-Goubet;3832;1284.0;280.0;1470.0;798.0;Extrême-Droite
26089;Chaudebonne;49;16.0;3.0;16.0;14.0;Centre
26090;La Chaudière;26;9.0;3.0;2.0;12.0;Gauche
26091;Chauvac-Laux-Montaux;40;13.0;2.0;16.0;9.0;Extrême-Droite
26092;Chavannes;433;159.0;37.0;153.0;84.0;Centre
26093;Clansayes;365;112.0;38.0;143.0;72.0;Extrême-Droite
26094;Claveyson;555;151.0;45.0;238.0;121.0;Extrême-Droite
26095;Cléon-d'Andran;589;201.0;27.0;241.0;120.0;Extrême-Droite
26096;Clérieux;1154;327.0;67.0;501.0;259.0;Extrême-Droite
26097;Cliousclat;417;153.0;18.0;134.0;112.0;Centre
26098;Cobonne;130;36.0;4.0;22.0;68.0;Gauche
26099;Colonzelle;352;115.0;20.0;143.0;74.0;Extrême-Droite
26100;Combovin;310;107.0;22.0;79.0;102.0;Centre
26101;Comps;112;37.0;14.0;17.0;44.0;Gauche
26102;Condillac;100;41.0;5.0;30.0;24.0;Centre
26103;Condorcet;266;86.0;26.0;78.0;76.0;Centre
26104;Cornillac;59;20.0;2.0;11.0;26.0;Gauche
26105;Cornillon-sur-l'Oule;46;19.0;3.0;8.0;16.0;Centre
26106;La Coucourde;646;131.0;39.0;346.0;130.0;Extrême-Droite
26107;Crépol;322;116.0;21.0;113.0;72.0;Centre
26108;Crest;5203;1486.0;348.0;1090.0;2279.0;Gauche
26110;Crozes-Hermitage;413;198.0;22.0;113.0;80.0;Centre
26111;Crupies;72;27.0;7.0;17.0;21.0;Centre
26112;Curnier;154;35.0;13.0;53.0;53.0;Gauche
26113;Die;2933;880.0;126.0;432.0;1495.0;Gauche
26114;Dieulefit;2070;682.0;117.0;340.0;931.0;Gauche
26115;Divajeu;404;121.0;32.0;118.0;133.0;Gauche
26116;Donzère;3322;763.0;210.0;1497.0;852.0;Extrême-Droite
26117;Echevis;51;15.0;1.0;9.0;26.0;Gauche
26118;Epinouze;897;269.0;80.0;375.0;173.0;Extrême-Droite
26119;Erôme;506;161.0;34.0;198.0;113.0;Extrême-Droite
26121;Espeluche;768;229.0;79.0;292.0;168.0;Extrême-Droite
26122;Espenel;124;28.0;1.0;11.0;84.0;Gauche
26123;Establet;27;9.0;0.0;4.0;14.0;Gauche
26124;Etoile-sur-Rhône;3188;1196.0;281.0;1057.0;654.0;Centre
26125;Eurre;955;342.0;63.0;232.0;318.0;Centre
26126;Eygalayes;73;23.0;2.0;25.0;23.0;Extrême-Droite
26127;Eygaliers;80;29.0;3.0;26.0;22.0;Centre
26128;Eygluy-Escoulin;52;19.0;2.0;8.0;23.0;Gauche
26129;Eymeux;563;174.0;49.0;213.0;127.0;Extrême-Droite
26130;Eyroles;24;4.0;3.0;14.0;3.0;Extrême-Droite
26131;Eyzahut;112;28.0;5.0;23.0;56.0;Gauche
26133;Fay-le-Clos;121;54.0;4.0;26.0;37.0;Centre
26134;Félines-sur-Rimandoule;56;18.0;4.0;3.0;31.0;Gauche
26135;Ferrassières;85;21.0;7.0;46.0;11.0;Extrême-Droite
26136;Val-Maravel;47;13.0;5.0;9.0;20.0;Gauche
