Code_geo;commune_name;resultat_election_2017;exprimes_nb_2017;G_2017;C_2017;D_2017;ED_2017;resultat_election_2022;exprimes_nb_2022;G_2022;C_2022;D_2022;ED_2022;residence_secondaire;pop_age_0_14_today;pop_age_15_64_today;pop_age_65plus_today;diploma_bac_today;diploma_sup_today;revenus_median_today;criminalite_today;criminalite_old1;criminalite_old2;surface_agri_today;surface_agri_old1;chomage_rate_today;chomage_rate_old1;chomage_rate_old2
1267;Nurieux-Volognat;D;576;101.0;119.0;192.0;164.0;ED;593.0;112.0;187.0;64.0;230.0;4.273504273504273;144.0;610.0;219.0;45.67243675099867;27.030625832223706;25120.0;8991.0;7021.0;7668.0;716.98;1186.17;55.0;45.0;60.0
1268;Murs-et-Gélignieux;D;166;15.0;24.0;69.0;58.0;ED;161.0;12.0;62.0;18.0;69.0;14.053907324894444;45.2069572618205;131.32344539013812;62.4695973480404;36.21174161335349;26.96599962744856;24830.0;8991.0;7021.0;7668.0;110.54;201.97;10.0;25.0;15.0
1269;Nantua;D;1219;275.0;294.0;345.0;305.0;ED;1098.0;326.0;345.0;67.0;360.0;3.7897484846387366;606.400199821483;2056.031824019466;768.567976159051;38.57649589475536;21.388981436072164;18370.0;8991.0;7021.0;7668.0;517.9;51.52;340.0;325.0;345.0
1272;Neuville-les-Dames;ED;850;144.0;169.0;268.0;269.0;ED;862.0;150.0;300.0;76.0;336.0;2.713267990550882;248.185700596702;904.698514976975;387.115784426323;42.90412177350332;24.19230375131953;23200.0;8991.0;7021.0;7668.0;1594.96;1501.16;80.0;85.0;70.0
1273;Neuville-sur-Ain;ED;972;266.0;188.0;222.0;296.0;ED;987.0;216.0;298.0;86.0;387.0;7.445589919816724;372.0;1096.0;330.0;45.909090909090914;26.28787878787879;23060.0;8991.0;7021.0;7668.0;712.16;806.83;110.0;125.0;115.0
1274;Les Neyrolles;ED;266;42.0;52.0;62.0;110.0;ED;282.0;73.0;83.0;17.0;109.0;3.1145624641906164;130.19921543329;392.17661282206006;100.62417174465;29.27283771833172;14.53965968059977;20810.0;8991.0;7021.0;7668.0;42.24;530.4300000000001;35.0;60.0;45.0
1275;Neyron;D;1553;291.0;388.0;567.0;307.0;C;1514.0;277.0;636.0;140.0;461.0;1.255968111233583;439.239000540705;1534.583954740109;505.177044719186;65.79354302482963;48.41342200726008;30240.0;8991.0;7021.0;7668.0;150.7;354.27;115.0;125.0;95.0
1276;Niévroz;ED;965;209.0;210.0;252.0;294.0;ED;984.0;179.0;310.0;84.0;411.0;1.865685356875564;349.685511105935;1059.6835106997491;238.630978194316;54.81233515077385;36.2699994531964;28000.0;8991.0;7021.0;7668.0;486.45;412.21;65.0;95.0;70.0
1277;Nivollet-Montgriffon;ED;84;23.0;17.0;20.0;24.0;C;90.0;17.0;37.0;5.0;31.0;25.863804967628656;13.2222222222222;81.2222222222223;24.5555555555555;49.01960784313727;26.47058823529415;23550.0;8991.0;7021.0;7668.0;338.74;319.24;10.0;5.0;15.0
1279;Oncieu;D;73;16.0;14.0;23.0;20.0;ED;67.0;16.0;18.0;12.0;21.0;26.047321709807207;8.112676056338;43.6056338028167;20.281690140845;52.45901639344267;27.868852459016374;23230.0;8991.0;7021.0;7668.0;141.19;143.55;5.0;5.0;0.0
1280;Ordonnaz;D;94;7.0;24.0;40.0;23.0;C;109.0;17.0;40.0;15.0;37.0;30.28778469086031;26.1059602649007;80.251655629139;39.6423841059603;50.86206896551726;28.448275862069;23420.0;8991.0;7021.0;7668.0;535.65;549.01;5.0;10.0;15.0
1281;Ornex;D;1363;344.0;401.0;480.0;138.0;C;1499.0;379.0;701.0;119.0;300.0;5.176980637585137;1029.66177154613;3285.1039680798613;588.234260374009;71.64084494956533;55.89890082768503;37070.0;8991.0;7021.0;7668.0;230.74;262.32;300.0;230.0;270.0
1282;Outriaz;D;138;31.0;28.0;40.0;39.0;ED;148.0;35.0;49.0;14.0;50.0;10.686530101816384;47.1449487564641;154.2713625912859;56.58368865225;46.98366993262212;31.508285102810262;25470.0;8991.0;7021.0;7668.0;142.62;107.77;10.0;10.0;15.0
1283;Oyonnax;D;7736;2094.0;1619.0;2322.0;1701.0;G;7248.0;2386.0;2114.0;500.0;2248.0;2.082283565739308;4701.665417183007;13472.10646844043;4204.22811437656;33.12533818244525;18.283443297961124;18340.0;8991.0;7021.0;7668.0;586.42;566.85;40.0;40.0;40.0
1284;Ozan;ED;381;91.0;67.0;90.0;133.0;ED;442.0;97.0;125.0;25.0;195.0;1.5817262917835129;131.87354699298;481.924197641244;107.202255365775;34.90609039522551;17.252323815639055;23270.0;8991.0;7021.0;7668.0;437.92;356.4;30.0;45.0;45.0
1285;Parcieux;D;739;146.0;204.0;233.0;156.0;C;827.0;162.0;352.0;54.0;259.0;2.624542074550168;297.59086475426;817.80889420262;201.60024104312;65.8877946647351;49.1133697276123;29480.0;8991.0;7021.0;7668.0;243.05;169.48;50.0;65.0;55.0
1286;Parves et Nattages;G;624;204.0;146.0;147.0;127.0;C;645.0;202.0;230.0;38.0;175.0;8.498637442509118;159.510357811178;553.853620408232;229.636021780588;58.75406059902687;38.35370740505251;26600.0;8991.0;7021.0;7668.0;580.84;581.4;45.0;55.0;50.0
1288;Péron;D;1013;215.0;236.0;360.0;202.0;C;1109.0;250.0;481.0;79.0;299.0;6.508047585724283;647.0;1963.0;290.0;59.98043052837574;41.34050880626224;39700.0;8991.0;7021.0;7668.0;810.98;653.3;155.0;135.0;145.0
1289;Péronnas;D;3561;839.0;970.0;1079.0;673.0;C;3547.0;860.0;1352.0;332.0;1003.0;1.7032427120864724;1027.0;3644.0;1766.0;48.30560690080098;29.944547134935306;24100.0;8991.0;7021.0;7668.0;548.42;524.13;410.0;400.0;420.0
1290;Pérouges;D;802;140.0;174.0;306.0;182.0;ED;860.0;168.0;289.0;83.0;320.0;3.7037037037037033;240.0;831.0;311.0;56.67627281460135;38.23246878001921;26770.0;8991.0;7021.0;7668.0;1316.86;878.64;85.0;70.0;65.0
1291;Perrex;D;511;71.0;114.0;180.0;146.0;C;540.0;72.0;223.0;49.0;196.0;3.774446873764789;150.337250251815;520.420504189013;190.242245559171;46.601414691755615;25.8425201874098;24000.0;8991.0;7021.0;7668.0;648.02;679.69;50.0;30.0;40.0
1293;Peyriat;ED;117;21.0;27.0;32.0;37.0;ED;117.0;22.0;35.0;9.0;51.0;9.982591524410838;24.5098039215686;90.1960784313726;35.2941176470588;53.333333333333535;33.33333333333345;24740.0;8991.0;7021.0;7668.0;287.78;172.02;5.0;5.0;5.0
1294;Peyrieu;D;451;117.0;89.0;123.0;122.0;C;522.0;122.0;183.0;41.0;176.0;5.203619909502263;186.0;567.0;165.0;49.76152623211447;30.683624801271858;23600.0;8991.0;7021.0;7668.0;676.44;702.37;40.0;55.0;50.0
1295;Peyzieux-sur-Saône;ED;368;77.0;61.0;108.0;122.0;ED;370.0;66.0;105.0;25.0;174.0;2.0;170.0;421.0;65.0;51.66297117516629;33.92461197339246;24570.0;8991.0;7021.0;7668.0;830.43;761.87;30.0;45.0;25.0
1296;Pirajoux;ED;213;46.0;28.0;58.0;81.0;ED;225.0;44.0;59.0;21.0;101.0;5.612244897959184;81.0;251.0;68.0;48.29931972789115;21.08843537414966;22920.0;8991.0;7021.0;7668.0;851.82;1155.58;15.0;15.0;25.0
1297;Pizay;ED;549;100.0;137.0;141.0;171.0;ED;566.0;114.0;183.0;43.0;226.0;2.0402402680877;207.279655057762;595.9066594923431;118.813685449896;51.16567608526636;33.734095954552224;27060.0;8991.0;7021.0;7668.0;494.22;717.03;40.0;40.0;45.0
1298;Plagne;D;85;19.0;22.0;25.0;19.0;ED;95.0;13.0;38.0;4.0;40.0;24.99610903294712;36.5200000000001;90.7466666666675;38.7333333333334;51.3513513513516;35.1351351351353;29270.0;8991.0;7021.0;7668.0;236.41;245.0;5.0;5.0;10.0
1299;Le Plantay;D;330;44.0;43.0;128.0;115.0;ED;325.0;40.0;112.0;40.0;133.0;3.4815256599404507;120.148135200194;363.7173673473205;85.1344974524855;55.21999905162973;33.43741965345588;25540.0;8991.0;7021.0;7668.0;1399.82;979.25;15.0;30.0;20.0
1301;Polliat;D;1572;289.0;344.0;548.0;391.0;C;1631.0;293.0;595.0;177.0;566.0;1.3991237434074206;493.907233877375;1565.093662128495;634.99910399413;50.4632451639896;30.56634333547895;25060.0;172200.0;141908.0;181688.0;966.09;937.14;130.0;125.0;115.0
1302;Pollieu;G;121;42.0;23.0;24.0;32.0;C;117.0;33.0;42.0;15.0;27.0;14.355640224266686;22.2666666666666;98.1757575757577;46.5575757575757;42.753623188405776;23.913043478260825;24270.0;172200.0;141908.0;181688.0;3.55;0.58;5.0;5.0;10.0
1303;Poncin;ED;898;211.0;172.0;242.0;273.0;ED;953.0;212.0;263.0;78.0;400.0;6.953979579590223;311.928542846976;1079.772672710003;374.298784443021;48.346832843974575;29.7061223351951;22280.0;172200.0;141908.0;181688.0;563.82;488.01;150.0;120.0;130.0
1304;Pont-d'Ain;ED;1382;316.0;259.0;364.0;443.0;ED;1389.0;345.0;417.0;106.0;521.0;4.059154345301796;542.630322992093;1738.99453661567;580.375140392237;42.961933292653086;23.61027212457361;22810.0;172200.0;141908.0;181688.0;294.96;346.3;240.0;260.0;220.0
1305;Pont-de-Vaux;D;1073;244.0;255.0;334.0;240.0;C;1026.0;222.0;405.0;88.0;311.0;3.177110628341685;283.283856891101;1208.67267991965;692.043463189249;31.655376057764084;17.017058308531542;21070.0;172200.0;141908.0;181688.0;119.37;193.92;160.0;190.0;170.0
1306;Pont-de-Veyle;ED;724;187.0;169.0;176.0;192.0;ED;703.0;168.0;233.0;36.0;266.0;2.7228145430357364;228.79972227054;906.5778753069428;464.622402422517;40.40280307921199;22.954321521952075;21330.0;172200.0;141908.0;181688.0;228.22;195.03;95.0;130.0;115.0
1307;Port;D;464;99.0;92.0;164.0;109.0;C;444.0;98.0;163.0;32.0;151.0;2.656839261296584;147.944892950571;508.217731055174;186.837375994254;34.88504262338829;20.65204964826022;22270.0;172200.0;141908.0;181688.0;517.9;530.4300000000001;60.0;65.0;65.0
1308;Pougny;G;298;94.0;70.0;81.0;53.0;C;283.0;74.0;114.0;19.0;76.0;13.446067069958069;145.436824648733;505.262109946548;141.30106540472;56.110678985879424;39.63247315207995;41270.0;172200.0;141908.0;181688.0;119.92;172.03;60.0;25.0;35.0
1309;Pouillat;ED;54;10.0;7.0;13.0;24.0;ED;57.0;12.0;21.0;1.0;23.0;11.336145153589031;8.20779220779224;48.22077922077936;22.5714285714287;47.61904761904759;25.396825396825395;23230.0;172200.0;141908.0;181688.0;210.9;97.0;0.0;5.0;5.0
1310;Prémeyzel;ED;112;27.0;17.0;21.0;47.0;ED;106.0;35.0;31.0;3.0;37.0;19.17808219178082;33.0;184.0;28.0;35.0;21.0;24070.0;172200.0;141908.0;181688.0;166.51;151.81;10.0;15.0;10.0
1311;Prémillieu;C;33;6.0;11.0;5.0;11.0;ED;40.0;6.0;10.0;3.0;21.0;60.63534950812958;4.51923076923077;29.826923076923027;12.6538461538462;59.09090909090894;40.90909090909078;23230.0;172200.0;141908.0;181688.0;194.26;192.0;0.0;5.0;0.0
1313;Prévessin-Moëns;D;2877;559.0;937.0;1096.0;285.0;C;3119.0;655.0;1634.0;246.0;584.0;10.524125210839523;2177.82120859062;5997.710270632499;905.468520776891;73.79653027519427;58.04056362983876;44430.0;172200.0;141908.0;181688.0;413.32;476.22;540.0;445.0;455.0
1314;Priay;ED;998;208.0;179.0;248.0;363.0;ED;1009.0;204.0;300.0;70.0;435.0;6.0525244528478295;386.131807886767;1124.5148492339108;292.353342879322;54.05482704706422;31.674415408511347;25110.0;172200.0;141908.0;181688.0;486.32;349.37;120.0;125.0;130.0
1317;Ramasse;ED;181;31.0;42.0;38.0;70.0;ED;207.0;46.0;70.0;17.0;74.0;7.050661530278806;82.2408274414014;202.0366177694844;47.7225547891142;47.731247035018384;24.326972367285897;24270.0;172200.0;141908.0;181688.0;89.03;10.78;15.0;20.0;15.0
1318;Rancé;D;406;82.0;82.0;138.0;104.0;ED;460.0;78.0;159.0;54.0;169.0;1.5267104855644908;156.542604049431;505.0741949015812;98.3832010489878;55.567541785285776;36.40348761496084;29400.0;172200.0;141908.0;181688.0;549.52;732.08;30.0;30.0;30.0
1319;Relevant;D;293;47.0;59.0;94.0;93.0;ED;284.0;41.0;106.0;21.0;116.0;5.766912788199192;95.4648347657974;288.957860205431;82.5773050287716;48.43300484007527;27.92749357540756;25090.0;172200.0;141908.0;181688.0;798.97;1171.18;25.0;25.0;20.0
1320;Replonges;D;2187;359.0;569.0;729.0;530.0;C;2214.0;354.0;880.0;206.0;774.0;1.0825155832618656;796.901362286486;2337.82711062317;794.271527090344;45.99898804486648;27.3388351056186;24890.0;172200.0;141908.0;181688.0;534.55;611.02;200.0;200.0;200.0
1321;Revonnas;G;535;152.0;137.0;133.0;113.0;C;567.0;142.0;215.0;39.0;171.0;5.2003707253298685;174.420950311594;572.5412869049701;158.037762783436;64.17566795814813;43.02301302661139;27570.0;172200.0;141908.0;181688.0;437.3;416.41;40.0;35.0;45.0
1322;Reyrieux;D;2765;552.0;749.0;941.0;523.0;C;2954.0;589.0;1259.0;205.0;901.0;1.629210062698515;1065.16138553813;3152.66486535263;1010.17374910924;59.486255820851255;42.8115838394257;29130.0;172200.0;141908.0;181688.0;701.2;755.98;290.0;220.0;260.0
1323;Reyssouze;D;566;120.0;124.0;165.0;157.0;ED;554.0;100.0;194.0;45.0;215.0;4.852320675105485;173.0;588.0;242.0;35.943517329910144;20.154043645699616;23300.0;172200.0;141908.0;181688.0;577.08;468.72;50.0;65.0;55.0
1325;Rignieux-le-Franc;ED;616;147.0;111.0;162.0;196.0;ED;679.0;144.0;216.0;48.0;271.0;1.0917030567685588;237.0;685.0;209.0;54.50121654501216;34.67153284671533;26270.0;172200.0;141908.0;181688.0;1160.54;933.46;60.0;60.0;55.0
1328;Romans;ED;305;45.0;67.0;93.0;100.0;C;317.0;37.0;123.0;37.0;120.0;6.868558969369768;114.450139950007;358.702207742022;154.847652307971;53.993933450195165;33.923696975491;25220.0;172200.0;141908.0;181688.0;2046.89;1645.57;30.0;25.0;25.0
1329;Rossillon;ED;130;32.0;27.0;25.0;46.0;ED;113.0;35.0;32.0;9.0;37.0;23.448275862068964;30.0;98.0;36.0;38.16793893129771;17.557251908396946;20680.0;172200.0;141908.0;181688.0;517.9;33.0;20.0;15.0;15.0
1330;Ruffieu;G;137;58.0;34.0;22.0;23.0;G;133.0;47.0;47.0;10.0;29.0;9.822065619032964;22.2333333333333;102.46666666666673;49.3;49.66442953020144;31.543624161073875;21390.0;172200.0;141908.0;181688.0;517.9;530.4300000000001;40.0;40.0;40.0
1331;Saint-Alban;G;130;35.0;33.0;33.0;29.0;C;115.0;25.0;51.0;13.0;26.0;19.2937600704903;35.546875;128.984375;30.46875;52.02702702702703;29.72972972972973;24030.0;172200.0;141908.0;181688.0;282.8;273.23;10.0;15.0;5.0
1332;Saint-André-de-Bâgé;C;443;72.0;128.0;120.0;123.0;C;491.0;102.0;178.0;39.0;172.0;0.7432812444274957;156.510265976366;508.079447645752;154.410286377882;50.145412047419846;31.587223020774108;23230.0;172200.0;141908.0;181688.0;14.29;22.86;35.0;50.0;35.0
1333;Saint-André-de-Corcy;D;2036;478.0;418.0;587.0;553.0;ED;2094.0;444.0;697.0;155.0;798.0;1.253485506619625;578.090863883169;1974.86098916562;816.048146951211;54.69836346156062;34.5519793925915;23230.0;172200.0;141908.0;181688.0;923.72;1181.58;160.0;165.0;155.0
1334;Saint-André-d'Huiriat;ED;356;53.0;59.0;108.0;136.0;ED;385.0;66.0;117.0;31.0;171.0;4.748819288413792;150.017070923228;419.7601777633759;101.222751313395;53.60930473199471;34.20101345375671;23230.0;172200.0;141908.0;181688.0;525.61;917.31;25.0;35.0;35.0
1335;Saint-André-le-Bouchoux;ED;206;28.0;47.0;65.0;66.0;ED;234.0;45.0;77.0;20.0;92.0;3.399011976830999;123.005160822765;253.12656368644247;50.8682754907925;51.13784446707812;32.778594889308884;23230.0;172200.0;141908.0;181688.0;291.56;517.92;15.0;15.0;15.0
1336;Saint-André-sur-Vieux-Jonc;ED;700;142.0;172.0;192.0;194.0;C;704.0;130.0;270.0;40.0;264.0;1.8147647086337613;271.814576940678;713.0955267065779;231.089896352744;47.01982014095381;27.08996833030266;23230.0;172200.0;141908.0;181688.0;1782.86;1677.24;60.0;65.0;55.0
1337;Saint-Bénigne;D;758;136.0;172.0;227.0;223.0;C;746.0;127.0;303.0;43.0;273.0;3.9608319453364143;274.092921847649;783.7427386806839;293.164339471667;44.09774681570086;25.13947169801084;23070.0;172200.0;141908.0;181688.0;1485.92;1496.03;65.0;80.0;55.0
1338;Groslée-Saint-Benoît;ED;726;154.0;141.0;210.0;221.0;ED;735.0;139.0;247.0;52.0;297.0;15.746221246800877;231.293332472218;721.760546162355;278.946121365427;47.042264659232906;25.682927336925847;23230.0;172200.0;141908.0;181688.0;725.13;729.83;75.0;90.0;80.0
1339;Saint-Bernard;D;987;141.0;257.0;397.0;192.0;C;1070.0;161.0;480.0;109.0;320.0;6.497463144368903;274.794241615834;839.347099705481;429.858658678685;61.26709534226069;47.70757298183887;32220.0;172200.0;141908.0;181688.0;11.03;129.01;60.0;70.0;80.0
1341;Saint-Champ;D;112;24.0;31.0;42.0;15.0;C;410.0;94.5;140.0;33.0;137.5;9.822065619032964;118.408303509736;402.151386312403;136.542518369493;48.89791489274277;29.0;23230.0;172200.0;141908.0;181688.0;517.9;530.4300000000001;40.0;40.0;40.0
1342;Sainte-Croix;D;350;71.0;72.0;127.0;80.0;ED;343.0;62.0;118.0;44.0;119.0;8.000772819246288;107.912594207919;368.8820202267053;71.2053855653746;59.67258072717736;37.62067294444152;30350.0;172200.0;141908.0;181688.0;1038.36;1074.53;30.0;20.0;20.0
1343;Saint-Cyr-sur-Menthon;D;1024;200.0;238.0;293.0;293.0;ED;1064.0;175.0;373.0;100.0;416.0;1.2958551413335624;406.507133847996;1127.1266942142838;333.36617193772;47.56656878710842;26.85792618614504;24170.0;172200.0;141908.0;181688.0;1424.89;1266.08;105.0;105.0;100.0
1344;Saint-Denis-lès-Bourg;D;3621;827.0;1064.0;1072.0;658.0;C;3548.0;842.0;1417.0;279.0;1010.0;0.9950349705688918;1083.7186619855;3505.31876076921;1488.96257724529;49.671908850014994;31.25219929266842;25580.0;172200.0;141908.0;181688.0;770.83;726.5;380.0;325.0;355.0
1345;Saint-Denis-en-Bugey;ED;1273;329.0;250.0;303.0;391.0;ED;1220.0;278.0;353.0;75.0;514.0;1.201550368921933;396.0052637234;1396.195978571044;465.798757705556;40.08509933414315;20.68712676506372;23670.0;172200.0;141908.0;181688.0;517.9;530.4300000000001;155.0;160.0;145.0
1346;Saint-Didier-d'Aussiat;D;489;99.0;112.0;153.0;125.0;C;500.0;76.0;183.0;67.0;174.0;4.312540504681104;166.295272435562;522.654738869751;156.049988694686;41.7581663800538;23.698083882270584;24190.0;172200.0;141908.0;181688.0;986.8;1311.08;45.0;45.0;45.0
1347;Saint-Didier-de-Formans;D;1286;251.0;339.0;390.0;306.0;C;1446.0;274.0;599.0;122.0;451.0;1.351331141803471;433.356603205817;1350.492514866839;392.150881927344;58.36182867022311;41.19650329684663;28190.0;172200.0;141908.0;181688.0;501.79;584.86;95.0;100.0;95.0
1348;Saint-Didier-sur-Chalaronne;D;1575;251.0;338.0;499.0;487.0;ED;1634.0;238.0;570.0;141.0;685.0;3.710388888425709;550.110074498872;1787.2887390792907;631.601186421837;45.23055215797829;26.646517621712903;23560.0;172200.0;141908.0;181688.0;1284.37;1411.17;175.0;180.0;170.0
1349;Saint-Eloi;D;315;66.0;51.0;103.0;95.0;C;323.0;55.0;124.0;25.0;119.0;4.206276176485478;111.884907057715;297.2442597649;114.870833177386;57.03525119849476;39.57137969645584;23230.0;172200.0;141908.0;181688.0;822.01;654.65;25.0;10.0;25.0
1350;Saint-Etienne-du-Bois;D;1536;306.0;341.0;507.0;382.0;C;1527.0;295.0;562.0;159.0;511.0;1.8353176326567968;452.123824831835;1520.456001685579;596.420173482586;46.92268053686264;27.089675310812822;23230.0;172200.0;141908.0;181688.0;1659.92;1685.64;140.0;155.0;165.0
1351;Saint-Etienne-sur-Chalaronne;ED;849;171.0;138.0;229.0;311.0;ED;951.0;137.0;295.0;81.0;438.0;4.067562829924815;368.423503523846;1002.211750086863;254.364746389291;48.19157135165229;27.52076550134117;23230.0;172200.0;141908.0;181688.0;1317.88;1389.85;80.0;85.0;90.0
1352;Saint-Etienne-sur-Reyssouze;D;316;60.0;66.0;95.0;95.0;ED;326.0;58.0;102.0;31.0;135.0;2.2714315521033823;123.695212267152;333.48807110741;118.816716625438;45.28096725546472;23.682960123389773;23230.0;172200.0;141908.0;181688.0;611.82;577.71;30.0;30.0;30.0
1353;Sainte-Euphémie;D;913;168.0;257.0;276.0;212.0;C;946.0;177.0;384.0;54.0;331.0;1.8201295087587857;363.56686079471;1122.364641991015;255.068497214275;59.89829153142513;42.737936803997854;27990.0;172200.0;141908.0;181688.0;204.1;129.51;105.0;90.0;80.0
1354;Saint-Genis-Pouilly;D;3325;959.0;916.0;995.0;455.0;C;3658.0;1164.0;1465.0;234.0;795.0;5.560105904348054;3273.657180234661;9980.72990046546;1329.612919299869;67.06123884837446;50.54525003453379;30790.0;172200.0;141908.0;181688.0;229.06;701.19;950.0;760.0;780.0
1355;Saint-Genis-sur-Menthon;D;279;65.0;44.0;86.0;84.0;ED;301.0;46.0;111.0;31.0;113.0;1.804635863935599;91.9253825536311;293.8593884324759;102.215229013893;44.66292146432247;26.74186757207957;24660.0;172200.0;141908.0;181688.0;437.18;589.76;25.0;25.0;25.0
1356;Saint-Georges-sur-Renon;D;125;28.0;31.0;33.0;33.0;C;147.0;28.0;56.0;11.0;52.0;6.8519363995473785;48.6363636363636;125.5702479338843;39.7933884297521;58.928571428571615;39.28571428571441;25660.0;172200.0;141908.0;181688.0;44.87;171.52;10.0;10.0;10.0
1357;Saint-Germain-de-Joux;D;198;48.0;43.0;57.0;50.0;C;191.0;38.0;78.0;9.0;66.0;15.33781530622036;92.6110922110051;331.8098095345836;80.5790982544113;42.13811827320191;21.322092564614216;21610.0;172200.0;141908.0;181688.0;517.9;530.4300000000001;50.0;50.0;50.0
1358;Saint-Germain-les-Paroisses;D;258;54.0;56.0;91.0;57.0;ED;275.0;62.0;73.0;33.0;107.0;21.53846153846154;77.0;233.0;113.0;47.22222222222222;28.08641975308642;23210.0;172200.0;141908.0;181688.0;458.29;320.24;25.0;30.0;20.0
1359;Saint-Germain-sur-Renon;ED;155;11.0;24.0;59.0;61.0;ED;165.0;12.0;57.0;17.0;79.0;3.4482758620689653;58.0;155.0;49.0;51.29533678756477;22.279792746113987;25790.0;172200.0;141908.0;181688.0;667.59;1078.41;10.0;10.0;10.0
1360;Saint-Jean-de-Gonville;D;758;154.0;217.0;264.0;123.0;C;853.0;158.0;360.0;80.0;255.0;4.552583657385509;461.731734248003;1337.556749133305;242.711516618692;64.10952368931868;45.36990765830622;42220.0;172200.0;141908.0;181688.0;454.46;648.94;100.0;70.0;80.0
1361;Saint-Jean-de-Niost;ED;950;162.0;197.0;279.0;312.0;ED;1080.0;177.0;379.0;96.0;428.0;7.86142373601839;372.175385294161;1197.009667207203;292.814947498636;60.08587770081859;42.34695689092579;28140.0;172200.0;141908.0;181688.0;871.68;897.0;85.0;55.0;85.0
1362;Saint-Jean-de-Thurigneux;ED;469;62.0;124.0;140.0;143.0;ED;493.0;57.0;188.0;41.0;207.0;0.9345794392523364;194.0;528.0;128.0;56.17597292724196;37.7326565143824;28910.0;172200.0;141908.0;181688.0;1061.31;826.48;40.0;40.0;35.0
1363;Saint-Jean-le-Vieux;ED;1047;281.0;205.0;270.0;291.0;ED;1109.0;234.0;373.0;92.0;410.0;4.372276074717148;307.0007593336;1159.432966504218;332.566274162182;45.60861276785585;27.13979285603283;24660.0;172200.0;141908.0;181688.0;643.31;705.39;130.0;120.0;130.0
1364;Saint-Jean-sur-Reyssouze;D;434;88.0;70.0;144.0;132.0;ED;418.0;63.0;127.0;40.0;188.0;9.429620417807708;142.161302792913;428.161673586982;193.677023620105;40.30519617094334;23.11403632558505;22170.0;172200.0;141908.0;181688.0;2012.05;1860.48;40.0;60.0;50.0
1365;Saint-Jean-sur-Veyle;D;665;136.0;152.0;204.0;173.0;C;662.0;122.0;258.0;51.0;231.0;1.9230769230769231;221.0;679.0;254.0;43.851508120649655;25.638051044083525;24530.0;172200.0;141908.0;181688.0;845.02;857.39;70.0;65.0;65.0
1366;Sainte-Julie;ED;529;118.0;101.0;137.0;173.0;ED;628.0;146.0;195.0;31.0;256.0;2.549464988898871;248.145354808002;714.229780968236;129.624864223762;55.394518546677006;34.425952027223225;24930.0;172200.0;141908.0;181688.0;538.72;571.87;55.0;60.0;55.0
1367;Saint-Julien-sur-Reyssouze;D;359;78.0;53.0;118.0;110.0;ED;373.0;76.0;100.0;38.0;159.0;5.5696202531645564;117.0;406.0;164.0;39.097744360902254;20.11278195488721;22270.0;172200.0;141908.0;181688.0;754.42;571.39;40.0;50.0;45.0
1368;Saint-Julien-sur-Veyle;ED;456;99.0;78.0;134.0;145.0;ED;484.0;78.0;176.0;47.0;183.0;2.2055000070337782;173.094529939859;518.272156953369;161.633313106772;48.70992232790958;26.62333214703343;23300.0;172200.0;141908.0;181688.0;373.92;300.05;40.0;60.0;35.0
1369;Saint-Just;D;592;134.0;143.0;200.0;115.0;C;585.0;140.0;230.0;51.0;164.0;1.338796833654695;149.180983707641;560.618312530462;243.200703761897;53.11716925519805;36.12100618386843;27390.0;172200.0;141908.0;181688.0;360.44;238.23;55.0;45.0;50.0
1370;Saint-Laurent-sur-Saône;G;705;219.0;163.0;164.0;159.0;C;702.0;217.0;228.0;50.0;207.0;2.9017276899467306;237.047721006831;1099.3867443793108;398.565534613858;47.1607119599084;29.35939265736909;19550.0;172200.0;141908.0;181688.0;517.9;3.22;200.0;190.0;175.0
1371;Saint-Marcel;ED;750;183.0;153.0;163.0;251.0;ED;747.0;160.0;250.0;51.0;286.0;2.276966239883192;263.458433265223;881.729834711865;154.811732022912;58.09194707858778;34.90118586528761;25130.0;172200.0;141908.0;181688.0;691.35;397.86;80.0;80.0;70.0
1372;Saint-Martin-de-Bavel;G;253;84.0;78.0;40.0;51.0;C;278.0;74.0;109.0;16.0;79.0;14.979757085020244;78.0;267.0;86.0;50.15576323987538;29.906542056074763;25590.0;172200.0;141908.0;181688.0;602.07;701.83;20.0;25.0;30.0
1373;Saint-Martin-du-Frêne;D;569;74.0;114.0;198.0;183.0;ED;586.0;84.0;205.0;58.0;239.0;4.577439823085385;161.039531546807;667.1880867799771;198.772381673216;36.85368346967872;23.017240295667623;25030.0;172200.0;141908.0;181688.0;504.58;611.71;60.0;75.0;70.0
1374;Saint-Martin-du-Mont;D;1096;235.0;237.0;349.0;275.0;ED;1184.0;232.0;413.0;107.0;432.0;5.411619630030697;368.986747272227;1205.0860320320971;378.927220695676;58.50151118799376;38.574025913088775;25490.0;172200.0;141908.0;181688.0;1478.38;1556.61;100.0;90.0;90.0
1375;Saint-Martin-le-Châtel;ED;480;89.0;113.0;133.0;145.0;ED;525.0;80.0;196.0;45.0;204.0;2.011702506924791;154.558983990652;487.395409493354;142.045606515995;44.25113723322322;27.73395410734054;25350.0;172200.0;141908.0;181688.0;1137.23;1109.38;35.0;55.0;30.0
